职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
平安普惠咨询顾问（正式编制）,民营,10000人以上,2019-09-20 14:56:05,大专,销售业务,1年以下,平安普惠投资咨询有限公司新乡新飞大道分公司,8K-10K,新乡,五险一金补充医疗保险定期体检员工旅游全额公积金
渠道经理,股份制企业,1000-9999人,2019-09-20 14:40:01,大专,销售业务,1-3年,平安普惠投资咨询有限公司杭州环城西路分公司,20K-30K,杭州,五险一金绩效奖金定期体检员工旅游无试用期
总账会计,民营,20-99人,2019-09-20 00:52:20,大专,财务/审计/税务,5-10年,天津市联威商贸有限公司,6K-8K,天津,五险一金带薪年假定期体检员工旅游节日福利
房贷专员,股份制企业,20-99人,2019-09-20 14:22:12,学历不限,银行,1年以下,深圳亿人财富互联网金融服务有限公司河北分公司,8K-10K,石家庄,五险一金节日福利周末双休不加班绩效奖金
平安优才储备管理干部,民营,不限,2019-09-20 15:04:03,学历不限,销售业务,不限,中国平安人寿保险股份有限公司山西分公司长虹营业部,10K-15K,太原-迎泽区,绩效奖金弹性工作补充医疗保险员工旅游节日福利
综合金融客户经理（5100底薪+提成）,上市公司,1000-9999人,2019-09-20 14:28:44,大专,销售管理,不限,中国平安人寿保险股份有限公司湖北省直属第十九营销服务部,8K-10K,武汉,周末双休补充医疗保险节日福利员工旅游绩效奖金
信用卡发卡录入专员+计件+无压力,民营,1000-9999人,2019-09-20 14:46:03,中技,销售业务,1年以下,安徽省小麦飞舞科技有限公司,6K-8K,合肥,绩效奖金全勤奖包住餐补带薪年假
业务员销售,民营,20-99人,2019-09-20 15:02:58,学历不限,销售业务,不限,河南坤易明房地产营销策划有限公司,6K-8K,郑州,全勤奖周末双休节日福利绩效奖金五险一金
平安售后审核【急聘+双休】,股份制企业,不限,2019-09-20 14:27:22,大专,销售行政/商务,不限,中国平安人寿保险股份有限公司四川分公司售后区拓精英团队,6K-8K,成都,绩效奖金带薪年假弹性工作补充医疗保险节日福利
润宇豪宅部直招房产经纪人,民营,20-99人,2019-09-20 14:16:04,中专,房地产开发/经纪/中介,不限,徐州润宇房地产经纪有限公司,8K-10K,徐州-泉山区,节日福利五险一金通讯补助带薪年假员工旅游
销售代表[宿州、淮北],民营,20-99人,2019-09-20 14:46:28,学历不限,销售业务,1-3年,安徽道勤汇金汽车销售服务有限公司,6K-10K,宿州,五险一金绩效奖金交通补助通讯补助员工旅游
美术老师,民营,100-499人,2019-09-20 14:40:00,本科,教育/培训,1年以下,江西易公教育咨询有限公司,8K-10K,南昌-青山湖区,五险一金绩效奖金员工旅游节日福利带薪年假
置业顾问-大连金州,上市公司,1000-9999人,2019-09-20 00:51:00,大专,房地产开发/经纪/中介,3-5年,上海世茂投资管理有限公司,2K-4K,大连-金州区,五险一金交通补助带薪年假补充医疗保险定期体检
不良资产催收员,民营,100-499人,2019-09-20 00:51:34,大专,银行,1年以下,吉林省方信资产管理有限公司,8K-10K,长春,绩效奖金每年多次调薪员工旅游节日福利交通补助
合肥链家扩招 无责底薪4k+包住+五险,民营,10000人以上,2019-09-20 14:24:39,大专,销售行政/商务,不限,合肥链家宝业房地产经纪有限公司,8K-10K,合肥-瑶海区,住房补贴五险一金绩效奖金通讯补助带薪年假
C百度大厦电销催收专员双休8K,民营,100-499人,2019-09-20 14:59:27,学历不限,银行,不限,武汉市喆邦科技有限公司,8K-10K,武汉,五险一金年底双薪带薪年假节日福利朝九晚六
信贷专员,民营,20-99人,2019-09-20 14:10:19,大专,银行,1年以下,沈阳乾荣房产经纪有限公司,5K-6K,沈阳,五险一金年底双薪绩效奖金加班补助交通补助
销售代表,国企,不限,2019-09-20 14:57:04,大专,销售业务,1-3年,中国人寿保险股份有限公司深圳市燕南支公司罗俊芳部,15K-20K,深圳,补充医疗保险绩效奖金周末双休节日福利出国游
课程顾问/咨询主任,民营,1000-9999人,2019-09-20 14:23:18,本科,教育/培训,不限,东莞市星火教育科技有限公司顺德分公司,8K-10K,佛山-顺德区,五险一金每周双休带薪年假每年多次调薪员工旅游
高级业务分析师,国企,10000人以上,2019-09-20 00:50:56,本科,银行,5-10年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
中级业务分析师,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
高薪房产经纪人,股份制企业,100-499人,2019-09-20 14:01:33,学历不限,销售业务,不限,内蒙古京城广厦房地产经纪有限公司,8K-10K,呼和浩特,年底双薪五险一金包住员工旅游年终分红
少儿英语老师 资中校区,民营,1000-9999人,2019-09-20 14:56:29,本科,教育/培训,不限,成都爱贝斯教育咨询有限公司,4K-6K,内江-资中县,包住弹性工作大牛带队节日福利免息房贷
新房置业顾问,民营,100-499人,2019-09-20 14:56:12,中专,房地产开发/经纪/中介,不限,上海锐房网络科技有限公司,6K-12K,苏州-相城区,五险一金包住带薪年假绩效奖金节日福利
平安普惠咨询顾问/业务人员/销售代表,民营,10000人以上,2019-09-20 14:56:09,大专,银行,1年以下,平安普惠投资咨询有限公司新乡新飞大道分公司,8K-10K,新乡,五险一金补充医疗保险定期体检员工旅游全额公积金
贷后催收专员（内勤）,民营,500-999人,2019-09-20 14:54:53,大专,销售业务,无经验,平安普惠信息服务有限公司合肥分公司,6K-8K,长沙-岳麓区,高温补贴节日福利员工旅游补充医疗保险全勤奖
金融实习生+无责底薪3000,民营,100-499人,2019-09-20 14:50:02,大专,实习生/培训生/储备干部,无经验,成都蓉么么企业管理咨询有限公司,6K-10K,成都-锦江区,五险一金绩效奖金节日福利出国游周末双休
