职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
电气工程师{}（五险一金双休）,民营,20-99人,2019-09-20 13:15:02,大专,电子/电器/半导体/仪器仪表,不限,西安欣宝悦商贸有限公司,6K-8K,西安,五险一金全勤奖周末双休绩效奖金节日福利
激光电气工程师,股份制企业,20-99人,2019-09-20 14:10:22,大专,生产管理/运营,1-3年,东莞三润田智能科技股份有限公司,7K-13K,深圳-龙华新区,五险一金全勤奖包吃包住带薪年假
电气工程师实习生,民营,100-499人,2019-09-20 14:06:39,大专,电子/电器/半导体/仪器仪表,不限,山东中达信通智能科技有限公司,4K-6K,青岛-李沧区,五险一金绩效奖金股票期权通讯补助定期团建
电气工程师,民营,20-99人,2019-09-20 14:02:39,本科,电子/电器/半导体/仪器仪表,3-5年,麦默医疗科技（上海）有限公司,10K-15K,上海-浦东新区,五险一金定期体检补充医疗保险带薪年假
助理电气工程师,民营,100-499人,2019-09-20 13:05:02,大专,土木/建筑/装修/市政工程,不限,湖北高明特环境工程有限公司,4K-6K,武汉,节日福利五险包吃带薪年假
电气工程师/自动化工程师/现场服务工程师,民营,20人以下,2019-09-20 13:02:02,大专,电子/电器/半导体/仪器仪表,不限,南京双誉自动化设备有限公司,4K-6K,南京,五险一金交通补助周末双休项目奖金年底双薪
电气工程师/自控工程师,民营,20-99人,2019-09-20 14:16:26,大专,电子/电器/半导体/仪器仪表,5-10年,上海圣懋控制设备有限公司,9K-14K,上海-杨浦区,五险一金绩效奖金通讯补助带薪年假
电气工程师,民营,20-99人,2019-09-20 11:49:01,大专,电子/电器/半导体/仪器仪表,3-5年,上海辛帕工业自动化有限公司,5K-10K,上海,五险一金定期体检节日福利高温补贴员工旅游
电气工程师,股份制企业,100-499人,2019-09-20 10:31:39,大专,电子/电器/半导体/仪器仪表,1-3年,上海博隆粉体工程有限公司,15K-20K,上海,五险一金绩效奖金包住带薪年假定期体检
研发电气工程师,其它,100-499人,2019-09-20 10:48:09,本科,电子/电器/半导体/仪器仪表,3-5年,天津市中环富士智能设备有限公司,4K-8K,天津,五险一金加班补助全勤奖包吃采暖补贴
