职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
电子工程师,民营,500-999人,2019-09-20 11:50:01,大专,电子/电器/半导体/仪器仪表,不限,上海怡科信息科技有限公司,5K-8K,南通,五险一金交通补助节日福利绩效奖金年底双薪
电子工程师/技术员助理可实习,民营,20-99人,2019-09-20 11:23:32,大专,电子/电器/半导体/仪器仪表,不限,尚昌通信科技有限公司,4K-6K,西安,五险一金绩效奖金加班补助包住餐补
电力电子硬件工程师,股份制企业,20-99人,2019-09-20 00:50:58,本科,能源/矿产/地质勘查,1-3年,西安班特利奥能源科技有限公司,12K-20K,西安,五险一金绩效奖金加班补助带薪年假弹性工作
销售工程师（销售电子器件，布吉工作）,民营,20-99人,2019-09-20 00:52:39,大专,销售业务,1-3年,深圳市华桑电子有限公司,8K-10K,深圳-龙岗区,五险一金年底双薪绩效奖金带薪年假弹性工作
电子工程师,合资,500-999人,2019-09-20 10:49:07,本科,电子/电器/半导体/仪器仪表,3-5年,正星科技股份有限公司,6K-9K,郑州,周末双休包住餐补定期体检节日福利
电子工程师,民营,20-99人,2019-09-20 14:03:03,大专,电子/电器/半导体/仪器仪表,不限,芜湖康爱而电气有限公司,3K-5K,芜湖,周末双休五险一金带薪年假全勤奖年底双薪
电子仪器设备维修工程师,国企,500-999人,2019-09-20 14:08:56,大专,电子/电器/半导体/仪器仪表,不限,中电科技德清华莹电子有限公司南京分公司,4K-6K,南京,五险一金绩效奖金加班补助餐补交通补助
"电子/电器工程师 (维护维修电子电器设备,行李x光机)_深圳",外商独资,20-99人,2019-09-20 14:18:05,本科,电子/电器/半导体/仪器仪表,不限,美国L3通讯公司,8K-12K,深圳-宝安区,五险一金年底双薪带薪年假加班补助交通补助
微电子工艺工程师,民营,20-99人,2019-09-20 00:51:23,本科,公务员/事业单位/科研机构,1-3年,北京清正泰科技术有限公司,8K-15K,深圳,五险一金带薪年假节日福利创业公司项目奖金
电子工程师,外商独资,20-99人,2019-09-20 14:16:18,本科,机械设计/制造/维修,3-5年,优联科技(深圳)有限公司,10K-15K,深圳,五险一金年底双薪绩效奖金交通补助节日福利
4000+电子工程师/技术员,股份制企业,100-499人,2019-09-20 10:58:29,大专,电子/电器/半导体/仪器仪表,不限,河南赛利纳信息科技有限公司,4K-6K,郑州,创业公司五险一金绩效奖金年终分红全勤奖
航空电子维修工程师,股份制企业,100-499人,2019-09-20 10:14:01,大专,电子/电器/半导体/仪器仪表,不限,成都华太航空科技股份有限公司,4K-6K,成都,五险一金绩效奖金交通补助通讯补助带薪年假
电子工程师,民营,100-499人,2019-09-20 10:16:05,大专,电子/电器/半导体/仪器仪表,3-5年,深圳市强普光电有限公司,8K-10K,深圳-宝安区,包住员工旅游节日福利五险餐补
·电子工程师,民营,100-499人,2019-09-20 09:22:30,大专,汽车制造,不限,深圳市腾尚时代互联网科技有限公司,8K-10K,深圳,五险一金年底双薪绩效奖金全勤奖通讯补助
电子/电器维修工程师/技师,其它,100-499人,2019-09-20 14:33:52,学历不限,电子/电器/半导体/仪器仪表,不限,上海游瞿信息科技有限公司,6K-8K,上海,
销售工程师_电子元器件,民营,20-99人,2019-09-20 14:11:38,大专,销售业务,1-3年,南京全宁电器有限公司,6K-8K,南京,带薪年假绩效奖金五险一金节日福利创业公司
LED灯具电子工程师,不限,不限,2019-09-20 14:03:26,大专,电子/电器/半导体/仪器仪表,3-5年,慈溪市莱殿光电有限公司,10K-15K,宁波,住房补贴全勤奖包住包吃员工旅游
电子装配工程师,民营,20-99人,2019-09-20 00:52:43,学历不限,机械设计/制造/维修,1-3年,北京因时机器人科技有限公司,6K-8K,北京-海淀区,五险一金交通补助餐补节日福利周末双休
电子工程师,民营,20-99人,2019-09-20 14:50:45,大专,电子/电器/半导体/仪器仪表,1-3年,广州市锐能光电科技有限公司,6K-7K,广州,
汽车电子工程师(彭州),民营,20-99人,2019-09-20 14:20:09,大专,汽车制造,1-3年,成都阿尔法电子科技有限公司,3K-6K,成都-彭州市,餐补带薪年假全勤奖五险一金不加班
电子设计工程师,民营,500-999人,2019-09-20 14:32:45,大专,电子/电器/半导体/仪器仪表,不限,河南六凹六物联网科技有限公司,4K-6K,郑州,五险一金包住全勤奖年底双薪绩效奖金
电子工程师,民营,20-99人,2019-09-20 10:47:37,大专,电子/电器/半导体/仪器仪表,1-3年,徐州安彭电子科技有限公司,4K-6K,徐州,餐补免费停车节日福利
电子产品工程师,合资,500-999人,2019-09-20 00:52:13,本科,汽车制造,3-5年,"上海爱德夏机械有限公司 Shanghai Edscha Machinery Co.,Ltd.",10K-15K,上海-静安区,
电子工程师（软件工程师）,民营,20-99人,2019-09-20 14:25:22,本科,电子/电器/半导体/仪器仪表,1-3年,西安钧睿航空科技有限公司,6K-8K,西安,五险一金绩效奖金交通补助周末双休高温补贴
电子工程师（LED照明-工程部）,上市公司,100-499人,2019-09-20 10:43:31,大专,电子/电器/半导体/仪器仪表,1-3年,深圳市拓享科技有限公司,7K-9K,深圳,
电子软硬件工程师,民营,20-99人,2019-09-20 14:18:05,本科,硬件开发,1-3年,致联技术(深圳)有限公司,15K-20K,深圳,五险一金餐补股票期权绩效奖金弹性工作
电子硬件研发工程师/19届可从助理做起,民营,100-499人,2019-09-20 15:04:33,大专,硬件开发,不限,杭州晨成科技有限公司,3K-6K,南京,五险一金年底双薪绩效奖金包住全勤奖
LED电子工程师,民营,100-499人,2019-09-20 13:47:47,大专,电子/电器/半导体/仪器仪表,1-3年,北京中科水景科技有限公司,6K-8K,北京-大兴区,年底双薪绩效奖金加班补助餐补员工旅游
电子/电气工程师,民营,20-99人,2019-09-20 14:58:00,本科,电子/电器/半导体/仪器仪表,5-10年,深圳市名诺美业科技有限公司,8K-16K,深圳-宝安区,五险一金全勤奖包住
电子工程师,民营,100-499人,2019-09-20 10:45:41,大专,电子/电器/半导体/仪器仪表,不限,山西梵音与梦文化传媒有限公司,4K-6K,太原,五险一金包住周末双休全勤奖绩效奖金
电子工程师（研发部）,上市公司,100-499人,2019-09-20 10:43:31,大专,电子/电器/半导体/仪器仪表,1-3年,深圳市拓享科技有限公司,8K-10K,深圳,五险一金绩效奖金全勤奖包吃包住
电子工程师,股份制企业,20-99人,2019-09-20 11:38:31,大专,电子/电器/半导体/仪器仪表,5-10年,三维医疗科技江苏股份有限公司,8K-10K,徐州,餐补加班补助包吃全勤奖绩效奖金
电子材料销售工程师,民营,100-499人,2019-09-20 14:57:11,大专,销售业务,不限,塔威新材料科技(上海)有限公司,5K-10K,上海,员工旅游带薪年假节日福利定期体检五险一金
电子工程师,民营,20人以下,2019-09-20 10:52:50,大专,电子/电器/半导体/仪器仪表,3-5年,南京聚航科技有限公司,4K-5K,南京-秦淮区,年底双薪绩效奖金全勤奖餐补节日福利
电子工程师/优秀应届生,民营,20-99人,2019-09-20 10:05:46,大专,电子/电器/半导体/仪器仪表,不限,江苏润广宣网络技术有限公司,4K-6K,南京,五险一金年底双薪绩效奖金包住全勤奖
电子工程师,民营,100-499人,2019-09-20 10:42:13,本科,电子/电器/半导体/仪器仪表,不限,福建澳泰自动化设备有限公司,8K-10K,福州,五险一金绩效奖金包吃带薪年假定期体检
电子工程师,民营,20-99人,2019-09-20 10:52:27,大专,电子/电器/半导体/仪器仪表,1-3年,深圳飞视光电子科技有限公司,6K-8K,深圳,包住五险一金年底双薪员工旅游带薪年假
机械 、电子、通讯专业专利工程师,民营,20-99人,2019-09-20 00:51:07,本科,律师/法务/合规,1-3年,济南金迪知识产权代理有限公司,4K-6K,济南,五险一金绩效奖金交通补助通讯补助采暖补贴
电子工程师助理,合资,100-499人,2019-09-20 10:25:45,本科,电子/电器/半导体/仪器仪表,1-3年,优氧环境技术有限公司,3K-4K,南通,五险一金全勤奖节日福利带薪年假包吃
电力电子专业工程师,民营,500-999人,2019-09-20 14:17:32,本科,电子/电器/半导体/仪器仪表,5-10年,武汉征原电气有限公司,8K-15K,武汉,加班补助带薪年假节日福利免费停车五险一金
质量工程师（电子物料）,上市公司,500-999人,2019-09-20 00:52:58,大专,质量管理/安全防护,3-5年,北京万集科技股份有限公司,8K-13K,北京-顺义区,五险一金年底双薪绩效奖金交通补助餐补
电子材料销售工程师,民营,100-499人,2019-09-20 14:57:11,本科,销售业务,3-5年,塔威新材料科技(上海)有限公司,5K-10K,深圳,
电子机械工程师,外商独资,20-99人,2019-09-20 15:03:03,硕士,电子/电器/半导体/仪器仪表,3-5年,斯宝亚创（天津）电器有限公司,8K-10K,天津,五险一金年底双薪餐补采暖补贴带薪年假
电子工程师[深圳-宝安区],民营,20-99人,2019-09-20 10:35:52,大专,电子/电器/半导体/仪器仪表,3-5年,深圳市蒂克科技有限公司,8K-12K,深圳-宝安区,节日福利五险一金绩效奖金员工旅游免费停车
电子工程师,民营,20-99人,2019-09-20 13:45:02,大专,电子/电器/半导体/仪器仪表,1-3年,无锡德博尼机电科技有限公司,3K-6K,无锡,包吃五险一金
电子工程师,民营,20人以下,2019-09-20 09:40:01,大专,电子/电器/半导体/仪器仪表,1-3年,深圳凯迪斯物联科技有限公司,8K-12K,深圳,五险一金绩效奖金弹性工作不加班节日福利
电力电子工程师,民营,100-499人,2019-09-20 10:00:33,本科,电子/电器/半导体/仪器仪表,5-10年,合肥华威自动化有限公司,10K-15K,合肥,
电子测试工程师,民营,20-99人,2019-09-20 10:41:22,大专,机械设计/制造/维修,1-3年,深圳市中天明消防科技有限公司,5K-7K,深圳,包住年底双薪带薪年假定期体检
电子工程师,合资,20-99人,2019-09-20 14:03:21,本科,电子/电器/半导体/仪器仪表,1-3年,云南创能斐源金属燃料电池有限公司,8K-10K,昆明,五险一金免费班车餐补
·电子工程师助理,民营,100-499人,2019-09-20 09:29:13,大专,汽车制造,不限,深圳市腾尚时代互联网科技有限公司,8K-10K,深圳,五险一金年底双薪绩效奖金全勤奖通讯补助
电子应用工程师/技术员,民营,20人以下,2019-09-20 11:19:54,大专,采购/贸易,1-3年,上海寅陆电子科技有限公司,6K-8K,上海-虹口区,五险一金年底双薪交通补助餐补通讯补助
电子工程师,民营,20人以下,2019-09-20 10:11:32,本科,电子/电器/半导体/仪器仪表,1-3年,杭州知淞智能科技有限公司,8K-10K,杭州,五险一金高温补贴带薪年假节日福利项目奖金
电子工程师[深圳],股份制企业,20人以下,2019-09-20 13:32:01,本科,IT质量管理/测试/配置管理,5-10年,深圳汉利泽科技有限公司,8K-10K,深圳,五险一金员工旅游节日福利绩效奖金带薪年假
硬件电子工程师,民营,500-999人,2019-09-20 10:20:50,大专,硬件开发,不限,南京吉好科技有限公司,6K-8K,南京,五险一金年底双薪交通补助餐补通讯补助
电子工程师,民营,20-99人,2019-09-20 09:41:25,学历不限,电子/电器/半导体/仪器仪表,3-5年,深圳市沃菲数字营销有限公司,12K-24K,东莞-塘厦镇,五险一金员工旅游创业公司全勤奖节日福利
电子工程师助理,民营,20人以下,2019-09-20 10:11:15,本科,电子/电器/半导体/仪器仪表,不限,杭州知淞智能科技有限公司,4K-6K,杭州,五险一金绩效奖金年底双薪带薪年假节日福利
电子软件测试工程师助理/可实习,民营,100-499人,2019-09-20 10:06:04,大专,电子/电器/半导体/仪器仪表,不限,深圳市十七大道科技有限公司,6K-8K,深圳-龙华新区,周末双休五险一金年底双薪绩效奖金节日福利
电子电气设计工程师,民营,20-99人,2019-09-20 13:15:11,大专,电子/电器/半导体/仪器仪表,不限,无锡辰达网络科技有限公司,4K-6K,苏州,五险一金绩效奖金全勤奖带薪年假
电子产品研发工程师,民营,500-999人,2019-09-20 00:52:15,本科,电子/电器/半导体/仪器仪表,1-3年,九江恒通自动控制器有限公司,7K-10K,九江,
高级电子工程师,民营,20-99人,2019-09-20 10:01:02,本科,其他,无经验,广州永士达医疗科技有限责任公司,15K-20K,广州,
电子工程师助理,事业单位,20-99人,2019-09-20 14:10:06,本科,公务员/事业单位/科研机构,不限,濮阳光电产业技术研究院,3K-6K,郑州,五险一金全勤奖餐补定期体检绩效奖金
电子产品销售工程师,民营,100-499人,2019-09-20 14:27:08,中技,销售业务,1-3年,北京精益达明电子科技有限责任公司,8K-10K,苏州-虎丘区,
电子工程师/电子接线员,民营,20人以下,2019-09-20 09:50:37,学历不限,电子/电器/半导体/仪器仪表,1-3年,苏州健彭自动化设备有限公司,6K-8K,苏州,五险一金绩效奖金全勤奖包吃定期体检
电气工程师/电子工程师/自动化工程师,合资,100-499人,2019-09-20 14:43:14,本科,艺术/设计,1-3年,上海日成电子有限公司,4.5K-8K,上海,五险一金绩效奖金全勤奖高温补贴节日福利
电子工程师助理,民营,1000-9999人,2019-09-20 08:28:31,大专,电子/电器/半导体/仪器仪表,不限,河南碧水源电子科技有限公司,4K-6K,郑州,五险一金绩效奖金包住带薪年假不加班
电子工程师（实习生 储备干部）,民营,20-99人,2019-09-20 10:38:08,大专,电子/电器/半导体/仪器仪表,无经验,厦门智汇祥盈科技有限公司,2K-4K,厦门,五险一金绩效奖金餐补
电子研发工程师,股份制企业,100-499人,2019-09-20 14:35:19,学历不限,能源/矿产/地质勘查,不限,郑州未之来软件科技有限公司,6K-8K,郑州,14薪每年多次调薪五险一金周末双休绩效奖金
电力电子研发工程师,股份制企业,100-499人,2019-09-20 14:35:19,学历不限,能源/矿产/地质勘查,不限,郑州未之来软件科技有限公司,6K-8K,郑州,14薪每年多次调薪五险一金周末双休绩效奖金
电子工程师技术员,股份制企业,100-499人,2019-09-20 09:08:31,学历不限,电子/电器/半导体/仪器仪表,不限,河南艾茵斯物联网科技有限公司,6K-8K,郑州,14薪每年多次调薪五险一金年底双薪绩效奖金
电子元器件销售工程师,民营,100-499人,2019-09-20 14:55:53,大专,销售业务,1-3年,深圳易龙泰科技有限公司,16K-28K,深圳-南山区,五险一金绩效奖金年终分红通讯补助带薪年假
电子装调工程师,民营,20-99人,2019-09-20 14:34:54,大专,电子/电器/半导体/仪器仪表,不限,四川中科友成科技有限公司,4K-6K,成都,五险一金绩效奖金加班补助创业公司有偿加班
LED电子工程师,民营,100-499人,2019-09-20 13:47:47,大专,电子/电器/半导体/仪器仪表,不限,北京中科水景科技有限公司,6K-8K,廊坊-永清县,年底双薪绩效奖金加班补助餐补员工旅游
电子电路工程师,民营,100-499人,2019-09-20 14:12:56,本科,硬件开发,无经验,北京麦邦光电仪器有限公司,6K-12K,北京,
电子工程师助理,民营,20-99人,2019-09-20 14:22:07,大专,电子/电器/半导体/仪器仪表,1-3年,无锡超控智能科技有限公司,4K-6K,无锡,五险一金餐补
电子工程师,其它,20-99人,2019-09-20 14:21:08,大专,电子/电器/半导体/仪器仪表,1-3年,广州品其金国际贸易有限公司,6K-8K,广州-越秀区,节日福利五险一金年底双薪绩效奖金弹性工作
电子工艺工程师,上市公司,1000-9999人,2019-09-20 14:18:56,本科,电子/电器/半导体/仪器仪表,不限,金卡智能集团股份有限公司,4K-8K,温州,周末双休五险一金股票期权带薪年假定期体检
电子工程师实习生,民营,不限,2019-09-20 09:19:30,中专,软件/互联网开发/系统集成,不限,广州北珠联科技有限公司,6K-8K,广州,五险一金绩效奖金包吃带薪年假全勤奖
光电子器件销售工程师,事业单位,20-99人,2019-09-20 14:17:04,本科,销售业务,不限,濮阳光电产业技术研究院,4K-6K,鹤壁,周末双休五险一金定期体检餐补加班补助
电子工程师（单片机开发）,民营,500-999人,2019-09-20 13:11:20,大专,电子/电器/半导体/仪器仪表,不限,河南六凹六物联网科技有限公司,4K-6K,郑州,五险一金包住全勤奖年底双薪绩效奖金
电子电器工程师,民营,500-999人,2019-09-20 14:16:02,大专,电子/电器/半导体/仪器仪表,不限,上海怡科信息科技有限公司,5K-8K,杭州,五险一金交通补助节日福利包住
电子PE工程师,不限,不限,2019-09-20 14:15:15,本科,生产管理/运营,1-3年,智联RPO,10K-15K,深圳-南山区,周末双休五险一金绩效奖金带薪年假节日福利
电子工程师,民营,100-499人,2019-09-20 09:31:38,大专,电子/电器/半导体/仪器仪表,3-5年,广东纳克斯科技有限公司,7K-10K,佛山,包吃包住绩效奖金带薪年假节日福利
高级电子工程师,民营,20-99人,2019-09-20 09:04:35,学历不限,生物/制药/医疗器械,1-3年,世茂恒通(北京)商贸有限公司,10K-15K,北京-大兴区,餐补带薪年假五险一金年底双薪交通补助
汽车电子器件诊断工程师,民营,100-499人,2019-09-20 14:12:03,本科,电子/电器/半导体/仪器仪表,1-3年,吉林京铁物流有限公司,6K-8K,青岛-即墨区,弹性工作全勤奖包吃包住
研发工程师（电子类）,民营,20-99人,2019-09-20 14:08:21,本科,电子/电器/半导体/仪器仪表,不限,西安华傲通讯技术有限责任公司,4K-8K,西安-雁塔区,五险一金绩效奖金加班补助交通补助通讯补助
Android 开发工程师-汽车电子研发企业,民营,20-99人,2019-09-20 14:07:03,本科,软件/互联网开发/系统集成,3-5年,天津瑞才人力资源有限公司,8K-10K,天津,节日福利14薪周末双休免费班车五险一金
光电子器件销售工程师,事业单位,20-99人,2019-09-20 14:06:20,本科,销售业务,不限,濮阳光电产业技术研究院,4K-6K,焦作,周末双休五险一金定期体检餐补加班补助
电子工程师,民营,100-499人,2019-09-20 14:24:05,学历不限,电子/电器/半导体/仪器仪表,3-5年,东莞市触美电子科技有限公司,6K-10K,东莞,绩效奖金股票期权包住包吃可视频面试
电子工程师,民营,100-499人,2019-09-20 14:04:26,本科,电子/电器/半导体/仪器仪表,3-5年,青岛众瑞智能仪器有限公司,10K-15K,青岛,五险一金全勤奖交通补助餐补房补
汽车电子诊断工程师,民营,100-499人,2019-09-20 14:03:31,本科,电子/电器/半导体/仪器仪表,1-3年,吉林京铁物流有限公司,6K-8K,长春-高新开发区,弹性工作全勤奖包吃包住
led电子工程师,外商独资,1000-9999人,2019-09-20 09:18:28,大专,电子/电器/半导体/仪器仪表,3-5年,厦门龙胜达照明电器有限公司,7.5K-9K,厦门,五险一金绩效奖金包吃包住带薪年假
电子元器件销售、销售工程师、储备干部、销售代表,民营,20人以下,2019-09-20 14:25:44,大专,销售业务,1-3年,深圳市英拓坤科技有限公司,8K-10K,深圳,五险一金年底双薪绩效奖金员工旅游年终分红
射频电子工程师,合资,20人以下,2019-09-20 09:15:24,本科,电信/通信技术开发及应用,3-5年,重庆赛真达智能科技有限公司,10K-15K,重庆-长寿区,五险一金绩效奖金餐补创业公司公司重点项目
电子工程师,民营,20-99人,2019-09-20 10:43:08,本科,硬件开发,1年以下,探维科技(北京)有限公司,7.5K-15K,北京,五险一金绩效奖金全勤奖交通补助通讯补助
电子元器件销售工程师,民营,100-499人,2019-09-20 13:37:03,大专,销售业务,1-3年,苏州茂昌电子有限公司,8K-10K,深圳,五险一金绩效奖金全勤奖餐补带薪年假
电子工程师,民营,不限,2019-09-20 09:07:22,本科,电子/电器/半导体/仪器仪表,3-5年,深圳逆时针科技有限公司,8K-10K,青岛-李沧区,五险一金年终分红弹性工作带薪年假定期体检
电子工程师,民营,20-99人,2019-09-20 11:25:59,学历不限,电子/电器/半导体/仪器仪表,不限,青岛高校山柏科技有限公司,4K-6K,青岛-城阳区,全勤奖餐补员工旅游节日福利包吃
电子销售工程师（年底双薪）,民营,20人以下,2019-09-20 14:01:11,中专,销售业务,1-3年,深圳市德伦电子有限公司,4K-6K,深圳,年底双薪绩效奖金交通补助通讯补助房补
电子元件采购 采购工程师底薪6K+提成,民营,20-99人,2019-09-20 14:21:13,本科,采购/贸易,不限,深圳市芯科华高科技有限公司,6K-10K,深圳,五险一金绩效奖金全勤奖通讯补助带薪年假
电子工程师,民营,20-99人,2019-09-20 08:54:29,本科,电子/电器/半导体/仪器仪表,不限,苏州科艺油气工程设备服务有限公司,6K-8K,青岛-市南区,
电子软件工程师,民营,500-999人,2019-09-20 09:14:25,本科,软件/互联网开发/系统集成,1-3年,深圳市智意科技有限公司,10K-16K,深圳,五险一金年底双薪带薪年假员工旅游定期体检
电气工程师/电子工程师/自动化工程师,合资,100-499人,2019-09-20 14:43:14,本科,艺术/设计,1-3年,上海日成电子有限公司,4.5K-8K,上海-奉贤区,五险一金绩效奖金全勤奖高温补贴节日福利
电子工程师,民营,500-999人,2019-09-20 09:20:11,本科,电子/电器/半导体/仪器仪表,1-3年,深圳市智意科技有限公司,8K-16K,深圳,五险一金年底双薪带薪年假员工旅游定期体检
电子工程师,民营,100-499人,2019-09-20 09:24:09,大专,电子/电器/半导体/仪器仪表,1-3年,青岛康伦机电有限公司,10K-15K,青岛,五险一金年底双薪绩效奖金包吃包住
电子工程师,外商独资,1000-9999人,2019-09-20 09:33:02,大专,电子/电器/半导体/仪器仪表,1-3年,易力声科技(深圳)有限公司,10K-15K,深圳,周末双休五险一金带薪年假年底双薪包住
电子工程师,民营,20-99人,2019-09-20 08:27:55,大专,电子/电器/半导体/仪器仪表,3-5年,广州翼维舞台设备科技有限公司,6K-10K,广州-白云区,包吃健身俱乐部每年多次调薪包住带薪年假
电子工程师,股份制企业,100-499人,2019-09-20 08:45:56,中技,电子/电器/半导体/仪器仪表,3-5年,深圳市恒浩伟业科技有限公司,6K-9K,深圳,
电子产品维修工程师,民营,20-99人,2019-09-20 14:01:38,中技,技工/操作工,不限,武汉珞光电子有限公司,2K-4K,武汉,
电子/硬件工程师,民营,20人以下,2019-09-20 14:13:20,本科,电子/电器/半导体/仪器仪表,不限,北京同创新明科技有限责任公司,6K-12K,北京-海淀区,五险一金年底双薪餐补带薪年假弹性工作
电子工程师/硬件工程师,民营,20人以下,2019-09-20 08:27:49,大专,电子/电器/半导体/仪器仪表,不限,深圳优希亚科技有限公司,6K-10K,东莞-桥头镇,五险一金年底双薪包住带薪年假弹性工作
电子工程师,民营,500-999人,2019-09-20 09:24:09,大专,电子/电器/半导体/仪器仪表,3-5年,杭州亨特电气有限公司,5K-10K,杭州,五险年终奖节日福利工龄补贴
电子结构工程师,民营,20人以下,2019-09-20 14:25:15,大专,机械设计/制造/维修,3-5年,深圳吾控健康科技有限公司,8K-16K,深圳,五险一金绩效奖金创业公司定期团建试用期全额
电子工程师,民营,20-99人,2019-09-20 13:18:01,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,南京,五险一金年底双薪全勤奖交通补助带薪年假
QA助理(电子电器工程师助理）,民营,20人以下,2019-09-20 14:09:31,本科,电子/电器/半导体/仪器仪表,1-3年,广州锋瞬国际贸易有限公司,2K-4K,广州,年底双薪全勤奖带薪年假员工旅游五险一金
双休+电子电气工程师助理3500+,民营,20-99人,2019-09-20 13:04:58,大专,电子/电器/半导体/仪器仪表,不限,长春市万维电子技术有限公司,4K-6K,长春-南关区,周末双休五险一金年终分红包吃包住
电子应用工程师,外商独资,100-499人,2019-09-20 13:02:01,本科,电子/电器/半导体/仪器仪表,1年以下,SEW-传动设备(武汉)有限公司,6K-8K,武汉-武汉经济技术开发区,五险一金年底双薪绩效奖金交通补助通讯补助
电子工程师,港澳台公司,1000-9999人,2019-09-20 09:22:00,大专,电子/电器/半导体/仪器仪表,3-5年,东莞明信电子有限公司,9K-10K,东莞,
电子工程师,民营,20-99人,2019-09-20 14:03:07,大专,电子/电器/半导体/仪器仪表,不限,泰安市众升智能电子有限公司,4K-8K,泰安,每年多次调薪加班补助全勤奖餐补
电子工程师,民营,20-99人,2019-09-20 14:10:34,大专,教育/培训,不限,重庆临菲电子科技有限公司,4K-8K,重庆,
电子工程师,合资,20-99人,2019-09-20 14:23:02,本科,电子/电器/半导体/仪器仪表,3-5年,上海通微分析技术有限公司,13K-18K,上海-浦东新区,五险一金交通补助餐补带薪年假节日福利
电子工程师（LED）,股份制企业,500-999人,2019-09-20 08:38:08,大专,电子/电器/半导体/仪器仪表,不限,厦门格瑞士太阳能科技有限公司,7K-8K,厦门-湖里区,五险一金年底双薪绩效奖金
电子工程师,民营,20-99人,2019-09-20 14:19:38,学历不限,电子/电器/半导体/仪器仪表,不限,深圳市橄榄科技有限公司,7K-12K,深圳,五险一金绩效奖金年终分红包住带薪年假
pe电子工程师,民营,100-499人,2019-09-20 14:05:14,学历不限,电子/电器/半导体/仪器仪表,3-5年,深圳市旭誉鑫科技有限公司,6K-8K,深圳,年底双薪节日福利补充医疗保险包住住房补贴
电子工程师/高薪/五险一金,民营,20人以下,2019-09-20 14:15:37,大专,电子/电器/半导体/仪器仪表,1-3年,深圳泰瑞科玛医疗科技有限公司,5K-10K,深圳,创业公司全勤奖五险一金绩效奖金
电子工程师,民营,20-99人,2019-09-20 14:13:28,学历不限,硬件开发,不限,天津市英讯科技有限公司第一分公司,6K-8K,天津-南开区,五险一金绩效奖金加班补助员工旅游节日福利
EE电子工程师,外商独资,10000人以上,2019-09-20 14:35:27,大专,电子/电器/半导体/仪器仪表,3-5年,英业达(重庆)有限公司,6K-8K,重庆-沙坪坝区,五险一金绩效奖金加班补助包吃包住
嵌入式电子工程师,股份制企业,100-499人,2019-09-20 08:48:29,大专,硬件开发,1-3年,东泽节能技术(苏州)有限公司,5.5K-9K,苏州,周末双休五险一金绩效奖金全勤奖包吃
电子工程师,股份制企业,100-499人,2019-09-20 09:14:28,硕士,电子/电器/半导体/仪器仪表,1-3年,苏州三光科技股份有限公司,10K-15K,苏州,五险一金加班补助交通补助餐补带薪年假
电子工程师,不限,100-499人,2019-09-20 09:14:32,本科,硬件开发,5-10年,南昌昊威天承信息技术有限公司,8K-10K,南昌,五险一金加班补助全勤奖交通补助餐补
电子测试工程师,合资,100-499人,2019-09-20 12:40:57,大专,电子/电器/半导体/仪器仪表,1-3年,纳新新能源科技有限公司,8.5K-10K,苏州-吴中区,五险一金包吃免费班车节日福利餐补
电子电路研发工程师,股份制企业,20-99人,2019-09-20 08:59:30,本科,电子/电器/半导体/仪器仪表,1-3年,北京集光通达科技股份有限公司,8K-15K,北京,五险一金绩效奖金股票期权加班补助全勤奖
"电子/电器工程师 - (维护维修电子电器设备,行李x光机)",外商独资,20-99人,2019-09-20 14:02:02,本科,电子/电器/半导体/仪器仪表,不限,美国L3通讯公司,8K-12K,北京-顺义区,年底双薪五险一金带薪年假加班补助餐补
 电机与电子工程师/技术员 ,民营,100-499人,2019-09-20 08:39:04,大专,电子/电器/半导体/仪器仪表,1-3年,南京胜捷电机制造有限公司,3K-5K,南京,包吃包住免费班车节日福利定期体检
电子/电气工程师实习生,民营,20-99人,2019-09-20 12:04:27,大专,电子/电器/半导体/仪器仪表,不限,江苏润广宣网络技术有限公司,4K-6K,苏州,五险一金年底双薪加班补助带薪年假交通补助
光电子器件销售工程师,事业单位,20-99人,2019-09-20 14:09:32,本科,销售业务,不限,濮阳光电产业技术研究院,4K-6K,郑州,周末双休五险一金定期体检餐补加班补助
电子技术员/助理工程师,民营,20-99人,2019-09-20 14:22:11,中专,电子/电器/半导体/仪器仪表,1-3年,深圳市鸿德尚技术有限公司,5K-10K,深圳,五险一金绩效奖金带薪年假全勤奖餐补
电子维修工程师,民营,20-99人,2019-09-20 10:52:32,大专,电子/电器/半导体/仪器仪表,1-3年,东莞市博志新能源有限公司,4K-6K,东莞,包吃包住五险一金绩效奖金
PLC编程电子/电气工程师实习生,民营,20-99人,2019-09-20 11:33:42,大专,电子/电器/半导体/仪器仪表,不限,无锡辰达网络科技有限公司,4K-6K,苏州,五险一金绩效奖金全勤奖带薪年假
电子工程师,民营,20-99人,2019-09-20 14:03:30,本科,硬件开发,1年以下,北京世纪兴元科技发展有限责任公司,7.5K-15K,北京,每年多次调薪五险一金年底双薪绩效奖金交通补助
电子工程师,股份制企业,20-99人,2019-09-20 14:22:07,大专,电子/电器/半导体/仪器仪表,1-3年,深圳市跨界贸易有限公司,6K-8K,深圳,五险一金绩效奖金公司重点项目员工旅游节日福利
电子工程师,民营,100-499人,2019-09-20 13:40:03,大专,汽车制造,1-3年,江苏信利电子有限公司,5K-10K,镇江,通讯补助带薪年假包吃员工旅游节日福利
