职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-青山区,五险一金绩效奖金包住带薪年假全勤奖
ui设计师,民营,100-499人,2019-09-19 15:42:49,大专,软件/互联网开发/系统集成,不限,山东瑞农信息技术有限公司,4K-8K,济南,周末双休
UI设计师（微信端和WEB端）,民营,1000-9999人,2019-09-17 09:04:02,本科,软件/互联网开发/系统集成,不限,上海宣优技术服务中心,20K-40K,上海,绩效奖金五险一金年底双薪餐补房补
急招UI设计师助理/双休,民营,不限,2019-09-19 10:06:04,中专,实习生/培训生/储备干部,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
UI设计师,民营,100-499人,2019-09-19 09:50:03,本科,软件/互联网开发/系统集成,不限,上海湖润文化艺术发展中心(有限合伙),10K-20K,上海,绩效奖金五险一金年底双薪餐补房补
浪潮云官网UIUE设计师,国企,10000人以上,2019-09-19 21:07:06,本科,软件/互联网开发/系统集成,3-5年,浪潮集团有限公司,15K-20K,北京,绩效奖金通讯补助定期体检五险一金带薪年假
初级UI设计师助理,民营,不限,2019-09-19 10:05:51,中专,艺术/设计,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
游戏界面UI设计师+五险包吃住,民营,不限,2019-09-19 14:08:25,中专,艺术/设计,不限,广州青迈信息技术有限公司,4K-6K,深圳-龙岗区,五险一金年底双薪绩效奖金年终分红全勤奖
聘ui初中级设计师助理,民营,500-999人,2019-09-20 10:54:43,本科,软件/互联网开发/系统集成,1年以下,深圳前海百川投资管理咨询有限公司,4K-8K,深圳-宝安区,14薪五险一金全勤奖餐补房补
ui界面设计师,民营,500-999人,2019-09-20 10:54:42,本科,软件/互联网开发/系统集成,1年以下,深圳前海百川投资管理咨询有限公司,4K-8K,深圳-福田区,14薪五险一金全勤奖餐补房补
高薪ui界面创意设计师,民营,100-499人,2019-09-20 11:20:46,大专,软件/互联网开发/系统集成,无经验,西安山海鲲鸿信息科技有限公司,4K-8K,西安-新城区,14薪五险一金全勤奖餐补房补
ui设计师助理,上市公司,20-99人,2019-09-19 08:48:05,大专,软件/互联网开发/系统集成,不限,大连泰微科技有限公司,6K-8K,大连,五险一金年底双薪绩效奖金交通补助带薪年假
毕业生实习直聘ui网页设计师助理,民营,100-499人,2019-09-20 11:14:55,大专,软件/互联网开发/系统集成,无经验,深圳泽派信息技术有限公司,4K-8K,深圳-龙华新区,14薪五险一金全勤奖餐补房补
ui设计师,上市公司,1000-9999人,2019-09-20 08:06:35,本科,软件/互联网开发/系统集成,5-10年,东华软件股份公司,薪资面议,西安,五险一金带薪年假年底双薪绩效奖金员工旅游
ui设计师,民营,20-99人,2019-09-20 14:12:16,大专,软件/互联网开发/系统集成,1-3年,长春市晨耀网络科技发展有限公司 ,2K-4K,长春,五险一金年底双薪绩效奖金年终分红带薪年假
高级ui设计师,民营,100-499人,2019-09-20 14:07:45,本科,软件/互联网开发/系统集成,5-10年,青岛以萨数据技术有限公司,8K-13K,青岛-黄岛区（新行政区）,五险一金绩效奖金带薪年假
UI设计师助理包吃住,民营,不限,2019-09-19 10:05:55,中专,IT运维/技术支持,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
UI界面设计师,民营,1000-9999人,2019-09-19 10:02:26,学历不限,软件/互联网开发/系统集成,不限,广州多益网络股份有限公司,7K-14K,广州,
UI设计师/实习生（双休+五险一金）,上市公司,10000人以上,2019-09-20 14:02:43,大专,艺术/设计,不限,卓云科技服务(长春)有限公司,4K-6K,长春,五险一金年底双薪绩效奖金加班补助全勤奖
高薪ui界面创意设计师,股份制企业,500-999人,2019-09-20 11:07:43,大专,软件/互联网开发/系统集成,无经验,深圳市深为软件技术有限公司,4K-8K,深圳-龙岗区,14薪五险一金全勤奖餐补房补
