职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
PHP网站开发工程师,民营,100-499人,2019-09-20 09:02:19,本科,软件/互联网开发/系统集成,3-5年,云动力(天津)电子商务有限公司,8K-10K,天津,五险一金周末双休有食堂
php工程师,民营,1000-9999人,2019-09-20 14:11:36,本科,软件/互联网开发/系统集成,1-3年,河南张仲景大药房股份有限公司,6K-8K,郑州-管城区,五险一金绩效奖金定期体检节日福利通讯补助
PHP开发工程师,民营,20-99人,2019-09-20 14:01:15,大专,软件/互联网开发/系统集成,1-3年,南京爱普雷德电子科技有限公司,5K-7K,南京,加班补助交通补助餐补定期体检节日福利
PHP开发工程师(J10663),民营,100-499人,2019-09-20 09:16:36,本科,软件/互联网开发/系统集成,3-5年,北京明略软件系统有限公司,20K-30K,上海,带薪年假餐补每年多次调薪
php工程师,民营,100-499人,2019-09-20 10:36:31,学历不限,软件/互联网开发/系统集成,1-3年,河南微珺来科技有限公司,8K-10K,郑州-金水区,五险一金绩效奖金年终分红带薪年假节日福利
php工程师,股份制企业,20-99人,2019-09-20 08:37:01,大专,软件/互联网开发/系统集成,不限,河北优枫网络科技有限公司,7K-8K,石家庄,每年多次调薪绩效奖金全勤奖交通补助员工旅游
PHP后台研发工程师,民营,20-99人,2019-09-20 14:19:16,大专,软件/互联网开发/系统集成,3-5年,北京汇通互联科技有限公司,10K-15K,北京-丰台区,节日福利五险一金绩效奖金加班补助餐补
PHP开发工程师,民营,100-499人,2019-09-20 10:10:19,大专,软件/互联网开发/系统集成,1-3年,北京分形科技有限公司,3K-5K,哈尔滨,五险一金绩效奖金带薪年假弹性工作定期体检
PHP开发工程师,民营,20人以下,2019-09-20 14:27:12,本科,软件/互联网开发/系统集成,3-5年,天津融睿合企业管理咨询有限公司,10K-20K,天津,五险一金绩效奖金员工旅游带薪年假每年多次调薪
PHP开发工程师,股份制企业,20-99人,2019-09-20 09:10:26,大专,软件/互联网开发/系统集成,1-3年,杭州巨创网络科技有限公司,8K-10K,杭州-萧山区,包吃员工旅游节日福利包住五险一金
php开发工程师,上市公司,10000人以上,2019-09-20 10:40:42,本科,软件/互联网开发/系统集成,1-3年,深圳市东阳光实业发展有限公司,8K-12K,东莞-长安镇,五险一金包住带薪年假定期体检年底双薪
php开发经理,民营,20-99人,2019-09-20 14:01:14,本科,软件/互联网开发/系统集成,3-5年,青岛未来创想信息科技有限公司,12K-20K,青岛,节日福利定期体检带薪年假加班补助年底双薪
PHP,民营,20-99人,2019-09-20 14:17:19,大专,软件/互联网开发/系统集成,3-5年,西安创天网络科技有限责任公司,5K-10K,西安,绩效奖金带薪年假节日福利餐补全勤奖
PHP开发工程师,民营,20-99人,2019-09-20 08:46:29,学历不限,软件/互联网开发/系统集成,1-3年,福州市网翔网络科技有限公司,7K-10K,福州-晋安区,每年多次调薪五险一金加班补助餐补带薪年假
php程序员,民营,20-99人,2019-09-20 13:34:03,大专,软件/互联网开发/系统集成,1-3年,山东小洋网络科技有限公司,4K-6K,临沂,五险一金绩效奖金年终分红股票期权加班补助
中级php开发工程师,民营,1000-9999人,2019-09-20 13:49:06,本科,软件/互联网开发/系统集成,3-5年,天津中永诺信商务咨询服务有限公司,10K-15K,北京,五险一金年底双薪节日福利周末双休带薪年假
PHP中级后端开发工程师-平台营销板块,民营,100-499人,2019-09-20 14:19:14,学历不限,软件/互联网开发/系统集成,1-3年,福建票付通信息科技有限公司,6K-9K,福州,14薪股票期权全勤奖五险一金周末双休
PHP程序员[唐山],民营,20-99人,2019-09-20 09:25:54,大专,软件/互联网开发/系统集成,1-3年,唐山华展科技有限公司,6K-8K,唐山,五险一金绩效奖金包吃员工旅游节日福利
php,民营,20-99人,2019-09-20 14:09:18,大专,软件/互联网开发/系统集成,1-3年,郑州承志信息技术有限公司,4K-6K,郑州,包住年底双薪节日福利单双轮休国家节假日
php程序员,民营,20-99人,2019-09-20 08:29:02,大专,软件/互联网开发/系统集成,3-5年,许昌龙熠美发饰品有限公司,5K-10K,许昌,五险一金绩效奖金全勤奖带薪年假员工旅游
PHP开发工程师,民营,500-999人,2019-09-20 09:08:38,大专,软件/互联网开发/系统集成,1-3年,福建追梦时创信息技术有限公司,6K-10K,福州,年底双薪全勤奖带薪年假节日福利周末双休
PHP,其它,20-99人,2019-09-20 09:46:21,学历不限,软件/互联网开发/系统集成,不限,重庆阿秀萍电子商务有限公司,3K-5K,重庆,五险一金年底双薪全勤奖加班补助节日福利
