职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
销售【月均9K+宿舍】无经验可培训,上市公司,10000人以上,2019-09-20 14:18:18,学历不限,实习生/培训生/储备干部,不限,上海我爱我家房地产经纪有限公司,6K-12K,上海-浦东新区,五险一金年底双薪绩效奖金带薪年假每年多次调薪
可以拿绩效的人事岗/底薪5500,民营,10000人以上,2019-09-20 11:33:02,大专,人力资源,不限,深圳市乐有家控股集团有限公司,6K-8K,深圳,五险一金弹性工作带薪年假通讯补助创业公司
客服文员,其它,100-499人,2019-09-20 14:02:37,大专,行政/后勤/文秘,不限,海南和泓酒店物业服务有限公司三亚分公司,2.8K-3.3K,陵水,五险一金包住带薪年假高温补贴节日福利
招商主管,民营,100-499人,2019-09-20 14:26:23,大专,物业管理,3-5年,成都地诚联行房地产顾问有限公司,4K-5K,成都,五险一金绩效奖金通讯补助定期团建公司重点项目
中级管业助理(J11534),外商独资,1000-9999人,2019-09-20 14:12:07,高中,物业管理,1-3年,上海丰诚物业管理有限公司,4K-6K,上海-黄浦区,五险一金带薪年假高温补贴节日福利员工旅游
客服主管,民营,100-499人,2019-09-20 14:12:22,大专,客服/售前/售后技术支持,3-5年,四川海天永信实业有限公司,4K-6K,成都-温江区,带薪年假绩效奖金五险一金节日福利高温补贴
行政文员,民营,1000-9999人,2019-09-20 14:20:21,大专,行政/后勤/文秘,1-3年,深圳市城铁物业服务股份有限公司,3K-3.5K,赣州,高温补贴节日福利餐补五险一金绩效奖金
销售月薪过万 乐有家纯大学生团队销冠团队,民营,10000人以上,2019-09-20 11:44:02,大专,销售管理,不限,深圳市乐有家控股集团有限公司,8K-10K,深圳-龙岗区,五险一金绩效奖金加班补助房补餐补
底薪4000加房补500招志同道合伙伴,股份制企业,20-99人,2019-09-20 14:11:05,中专,房地产开发/经纪/中介,不限,合肥壳点房地产经纪有限公司金悦领地分公司,10K-15K,合肥,五险一金年底双薪绩效奖金年终分红每年多次调薪
客服【保底5000包住】无经验可培训,上市公司,10000人以上,2019-09-20 14:13:03,大专,客服/售前/售后技术支持,不限,上海我爱我家房地产经纪有限公司,7K-14K,上海-松江区,包住五险一金年底双薪绩效奖金带薪年假
万能维修师,民营,100-499人,2019-09-20 14:10:10,学历不限,物业管理,不限,慧源智业投资集团有限公司,2K-4K,朔州,创业公司包吃包住
链家商铺投资销售顾问-玉林就近办公/氛围好,民营,10000人以上,2019-09-20 13:08:02,大专,销售管理,无经验,四川链家房地产经纪有限公司,4K-6K,成都-武侯区,节日福利五险一金通讯补助弹性工作补充医疗保险
IT-桌面维护专员,国企,500-999人,2019-09-20 00:51:58,大专,IT运维/技术支持,1-3年,首都医疗健康产业集团有限公司,5K-8K,北京,五险一金补充医疗保险定期体检免费班车全额公积金
计划运营专员,上市公司,1000-9999人,2019-09-20 00:52:29,大专,房地产开发/经纪/中介,1-3年,西藏阳光壹佰营销管理有限公司,4K-6K,天津,节日福利五险一金餐补通讯补助带薪年假
销售代表（佛山顺德）,港澳台公司,500-999人,2019-09-20 00:51:57,中专,销售业务,不限,佛山史伟莎清洁灭虫服务有限公司,6K-12K,佛山,五险一金员工旅游节日福利绩效奖金带薪年假
保安（形象岗）,国企,1000-9999人,2019-09-20 00:52:21,学历不限,物业管理,不限,颐杰鸿泰狮子湖集团有限公司,2K-4K,清远,五险一金餐补通讯补助带薪年假定期体检
研策专员,民营,100-499人,2019-09-20 00:52:20,大专,市场,1-3年,上海盛权实业有限公司,4K-6K,上海,五险一金带薪年假高温补贴节日福利
业务经营副总经理,合资,100-499人,2019-09-20 00:52:48,大专,高级管理,5-10年,南京垠坤投资实业有限公司,10K-20K,南京-玄武区,五险一金带薪年假节日福利周末双休定期团建
签合同大厦内保3500起,民营,10000人以上,2019-09-20 00:52:07,学历不限,商超/酒店/娱乐管理/服务,不限,北京盾安保安服务有限公司,3.5K-5K,北京,全勤奖包吃包住加班补助年底双薪
财务助理,民营,20人以下,2019-09-20 00:52:42,大专,财务/审计/税务,1-3年,山东万信房地产营销策划有限公司,4K-6K,青岛,五险一金定期体检全勤奖节日福利员工旅游
培训经理/主管,国企,1000-9999人,2019-09-20 00:52:41,本科,人力资源,3-5年,珠海华发物业管理服务有限公司,7K-10K,珠海-香洲区,五险一金带薪年假高温补贴节日福利年底双薪
市场经理/主管,民营,100-499人,2019-09-20 00:52:30,学历不限,市场,1-3年,福清兴丰汇商业管理有限公司,8K-10K,福州,五险一金通讯补助年底双薪绩效奖金餐补
租赁主任/店长,民营,100-499人,2019-09-20 11:16:34,学历不限,房地产开发/经纪/中介,不限,广东旺地创意科技有限公司,6K-8K,广州-番禺区,带薪年假节日福利绩效奖金弹性工作公司重点项目
销售代表,其它,100-499人,2019-09-20 00:51:04,大专,销售业务,不限,西安中鸿万通房地产营销策划有限公司,3K-6K,西安,绩效奖金定期团建出国游大牛带队带薪年假
项目助理,民营,100-499人,2019-09-20 14:20:41,学历不限,物业管理,无经验,广东旺地创意科技有限公司,4K-6K,广州-番禺区,带薪年假节日福利绩效奖金弹性工作定期团建
链家市场营销专员,民营,10000人以上,2019-09-20 13:23:04,本科,市场,不限,上海链家房地产经纪有限公司,8K-10K,上海-静安区,五险一金定期团建节日福利员工旅游绩效奖金
最高大上的职业，改变你命运轨迹的平台，百万年薪不是梦,其它,100-499人,2019-09-20 14:08:28,学历不限,房地产开发/经纪/中介,1-3年,珠海市横琴亚港置业有限公司,70K-100K,珠海,绩效奖金包住交通补助弹性工作员工旅游
你的未来不是梦，敢闯敢干挑战更高新,其它,100-499人,2019-09-20 14:08:10,学历不限,房地产开发/经纪/中介,1-3年,珠海市横琴亚港置业有限公司,30K-50K,珠海,绩效奖金包住交通补助带薪年假弹性工作
链家总部直招/毕业生/实习生/培训生/房地产销售/应届首选d,民营,10000人以上,2019-09-20 14:03:21,本科,销售业务,不限,四川链家房地产经纪有限公司,6K-8K,成都,五险一金弹性工作定期体检员工旅游节日福利
网络销售/在线销售,民营,20-99人,2019-09-20 14:07:35,学历不限,销售业务,不限,广州市祥佳财务咨询有限公司,6K-8K,广州,全勤奖带薪年假员工旅游节日福利绩效奖金
商业地产顾问+高薪提成,民营,20-99人,2019-09-20 14:07:12,学历不限,房地产开发/经纪/中介,不限,武汉世纪置地房地产经纪有限公司,8K-10K,武汉,节日福利员工旅游带薪年假全勤奖绩效奖金
实习生,民营,20-99人,2019-09-20 14:04:28,大专,实习生/培训生/储备干部,不限,青岛金梦置业有限公司,2K-4K,青岛-市南区,五险一金餐补加班补助绩效奖金股票期权
新盘首开长房明宸府（五险一金）,民营,100-499人,2019-09-20 14:06:28,学历不限,房地产开发/经纪/中介,不限,长沙新鼎房地产顾问有限公司,8K-16K,长沙-雨花区,五险一金年底双薪绩效奖金弹性工作
青客：售后客服/非销售/上海[嘉定区],民营,1000-9999人,2019-09-20 14:13:20,中专,客服/售前/售后技术支持,1-3年,上海青客公共租赁住房租赁经营管理股份有限公司,4.5K-6.5K,上海-嘉定区,五险一金绩效奖金加班补助弹性工作每年多次调薪
（麦田）本科生优先录取,民营,10000人以上,2019-09-20 14:03:53,本科,房地产开发/经纪/中介,不限,福建麦田房产经纪有限公司,8K-10K,福州-鼓楼区,每年多次调薪带薪年假弹性工作定期体检员工旅游
置业顾问（月薪1万+ 包住）,民营,20-99人,2019-09-20 14:04:24,学历不限,销售业务,不限,武汉世纪置地房地产经纪有限公司,15K-20K,武汉,带薪年假节日福利员工旅游包住年终分红
住宅小区保安、秩序队员,股份制企业,100-499人,2019-09-20 14:03:31,学历不限,社区/居民/家政服务,不限,重庆康驰物业管理有限公司,2K-4K,重庆-渝北区,餐补包住加班补助带薪年假节日福利
高薪聘请房产经纪人,民营,20-99人,2019-09-20 14:03:10,学历不限,房地产开发/经纪/中介,不限,武汉世纪置地房地产经纪有限公司,8K-10K,武汉,五险一金节日福利员工旅游带薪年假年底双薪
商业地产顾问,民营,20-99人,2019-09-20 14:02:25,学历不限,房地产开发/经纪/中介,不限,武汉世纪置地房地产经纪有限公司,8K-10K,武汉,五险一金节日福利员工旅游带薪年假年底双薪
链家地产：销售专员/市场营销/销售代表xj,民营,10000人以上,2019-09-20 14:02:30,本科,销售业务,不限,四川链家房地产经纪有限公司,4K-8K,成都-锦江区,五险一金带薪年假弹性工作定期体检节日福利
全新楼盘销售无需经验地铁囗工作高薪高提成,民营,10000人以上,2019-09-20 14:02:09,学历不限,销售业务,1-3年,深圳市乐有家控股集团有限公司,10K-15K,深圳,五险一金绩效奖金带薪年假员工旅游试用期全额
销售经理,民营,10000人以上,2019-09-20 10:18:06,本科,销售管理,无经验,北京链家置地房地产经纪有限公司通州区葛布店东里分店,15K-20K,北京-通州区,定期体检带薪年假弹性工作定期团建带团队
人事专员,民营,20-99人,2019-09-20 14:17:36,大专,人力资源,1-3年,辽宁切尔斯曼置业有限公司,4K-6K,沈阳-铁西区,餐补五险单休
郫县/西华/犀浦-就近分配/销售/经纪人c,民营,10000人以上,2019-09-20 14:26:25,大专,销售业务,无经验,四川链家房地产经纪有限公司,6K-8K,成都-郫都区,五险一金通讯补助带薪年假弹性工作定期体检
市场营销应届生、房地产顾问,民营,10000人以上,2019-09-20 13:58:06,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-10K,上海-宝山区,五险一金弹性工作
贝壳找房管培生,民营,10000人以上,2019-09-20 13:57:01,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-10K,上海,五险一金绩效奖金弹性工作节日福利住房补贴
营销管培生+一对一带教,民营,10000人以上,2019-09-20 13:56:55,本科,房地产开发/经纪/中介,不限,上海链家房地产经纪有限公司,8K-10K,上海,五险一金绩效奖金弹性工作节日福利住房补贴
销售月薪过万 乐有家纯大学生团队销冠团队,民营,10000人以上,2019-09-20 11:34:02,大专,销售管理,不限,深圳市乐有家控股集团有限公司,8K-10K,深圳-龙岗区,五险一金绩效奖金加班补助房补餐补
小学托管老师,民营,20-99人,2019-09-20 13:45:06,大专,教育/培训,不限,长春市方舟物业服务有限公司,3K-4K,长春-二道区,五险一金绩效奖金全勤奖包吃员工旅游
销售行政主管,不限,不限,2019-09-20 14:19:29,本科,销售行政/商务,1-3年,智联RPO,10K-15K,福州-晋安区,五险一金绩效奖金带薪年假定期体检节日福利
销售代表 置业顾问（垫佣 驻场） 南沙,外商独资,500-999人,2019-09-20 13:55:12,学历不限,房地产开发/经纪/中介,不限,广东经纬房产咨询有限公司,4K-6K,广州,
房产销售(底薪8000+住宿）,民营,10000人以上,2019-09-20 13:32:02,本科,销售管理,不限,上海链家房地产经纪有限公司,15K-20K,上海,每年多次调薪五险一金绩效奖金弹性工作节日福利
会计,民营,1000-9999人,2019-09-20 14:16:25,大专,财务/审计/税务,3-5年,河北奥达物业服务有限公司,2.5K-3K,沧州,五险一金
招商运营,民营,20-99人,2019-09-20 14:29:50,中专,销售业务,1-3年,南京梓气东来商业管理有限公司,4.5K-9K,南京,五险一金年终分红带薪年假节日福利绩效奖金
销售精英 前景好 链家,民营,10000人以上,2019-09-20 11:11:05,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-10K,上海-静安区,五险一金定期团建节日福利员工旅游绩效奖金
业务跟单6800起/每月晋升,民营,10000人以上,2019-09-20 13:27:59,大专,销售业务,不限,深圳市乐有家控股集团有限公司,6.8K-12.5K,深圳-南山区,五险一金住房补贴节日福利绩效奖金出国游
95后喜欢的销售+房产经纪人+销售顾问AI,民营,10000人以上,2019-09-20 13:51:23,大专,销售业务,不限,四川链家房地产经纪有限公司,5K-10K,成都-天府新区,五险一金带薪年假弹性工作定期体检节日福利
链家高新销售+带薪培训+人民大会堂国宴,民营,10000人以上,2019-09-20 14:06:17,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-15K,上海,带薪年假弹性工作节日福利员工旅游绩效奖金
置業顧問：挑戰年薪百萬！！,其它,100-499人,2019-09-20 13:34:06,大专,销售管理,1-3年,珠海市横琴亚港置业有限公司,50K-70K,珠海,绩效奖金包住交通补助带薪年假弹性工作
AI 贝壳喊你来上班，高薪房产经纪人,民营,10000人以上,2019-09-20 13:50:45,大专,房地产开发/经纪/中介,不限,四川链家房地产经纪有限公司,6K-10K,成都-龙泉驿区,五险一金通讯补助带薪年假弹性工作定期体检
房产销售/置业顾问（薪资7000-10000包住有餐补）,民营,100-499人,2019-09-20 13:48:46,学历不限,销售业务,不限,安徽金玉堂房地产代理有限公司,8K-10K,合肥,五险一金加班补助交通补助员工旅游节日福利
策划执行【工作地点：肥东】,民营,100-499人,2019-09-20 13:48:46,大专,房地产开发/经纪/中介,不限,安徽金玉堂房地产代理有限公司,4K-6K,合肥,餐补带薪年假节日福利每年多次调薪
策划主管,民营,100-499人,2019-09-20 13:48:46,大专,房地产开发/经纪/中介,不限,安徽金玉堂房地产代理有限公司,6K-8K,合肥,带薪年假员工旅游节日福利
房地产内勤,民营,100-499人,2019-09-20 13:48:46,大专,行政/后勤/文秘,不限,安徽金玉堂房地产代理有限公司,2K-4K,合肥-新站综合开发试验区,餐补带薪年假节日福利每年多次调薪
高级置业顾问,民营,100-499人,2019-09-20 13:48:46,大专,房地产开发/经纪/中介,1-3年,安徽金玉堂房地产代理有限公司,6K-10K,合肥,全勤奖包住节日福利绩效奖金带薪年假
月入2w房产销售经理 提供培训 无需经验 晋升快,民营,10000人以上,2019-09-20 14:13:15,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,5K-10K,贵阳-云岩区,五险一金绩效奖金带薪年假每年多次调薪带团队
消防中控管理员,民营,100-499人,2019-09-20 14:09:28,中专,物业管理,1-3年,深圳市铖源实业发展有限公司,4.5K-6K,深圳,绩效奖金餐补包吃五险一金加班补助
销售置业顾问（五险一金，晋升机会多）,民营,10000人以上,2019-09-20 13:47:06,学历不限,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,15K-20K,中山-东升镇,五险一金绩效奖金带薪年假节日福利餐补
链家直聘 房产经纪人/销售代表/自选门店R,民营,10000人以上,2019-09-20 13:47:05,本科,销售业务,不限,四川链家房地产经纪有限公司,6K-9K,成都,五险一金带薪年假弹性工作定期体检员工旅游
本科特招：底薪5500 销售顾问/实习销售U房产经纪人,民营,10000人以上,2019-09-20 13:46:03,本科,销售业务,不限,四川链家房地产经纪有限公司,5K-9K,成都,孝顺金公积金关爱基金定期团建定期体检
优质大盘房产置业顾问,民营,100-499人,2019-09-20 13:45:06,学历不限,房地产开发/经纪/中介,1年以下,武汉睿盛房地产营销策划代理有限公司,8K-10K,武汉,五险一金包住交通补助不加班无试用期
行政（免费师傅带教）,民营,10000人以上,2019-09-20 13:45:02,学历不限,人力资源,不限,深圳市乐有家控股集团有限公司,15K-20K,中山-三乡镇,五险一金绩效奖金带薪年假节日福利餐补
行政文员,民营,100-499人,2019-09-20 14:23:23,大专,行政/后勤/文秘,3-5年,西安丰泰和物业管理服务有限公司,3.2K-3.5K,西安,节日福利定期体检全勤奖员工旅游五险一金
青客：夜班售后客服/实习/非销售/苏州-吴中区,民营,1000-9999人,2019-09-20 14:21:38,中专,客服/售前/售后技术支持,不限,上海青客公共租赁住房租赁经营管理股份有限公司,5K-8K,苏州-吴中区,五险一金绩效奖金加班补助包住餐补
武侯-晋升透明 z销售 应届生 实习生 房产销售,民营,10000人以上,2019-09-20 14:05:28,本科,销售业务,不限,四川链家房地产经纪有限公司,6K-10K,成都,五险一金带薪年假弹性工作定期体检员工旅游
销售主管,民营,10000人以上,2019-09-20 13:38:05,学历不限,销售管理,不限,深圳市乐有家控股集团有限公司,8K-10K,中山,五险一金绩效奖金带薪年假节日福利餐补
【底薪5000+宿舍】无经验可培训,上市公司,10000人以上,2019-09-20 13:35:05,大专,教育/培训,不限,上海我爱我家房地产经纪有限公司,7K-14K,上海-松江区,五险一金年底双薪绩效奖金带薪年假每年多次调薪
中控员(4200-4500)+500餐补+6险1金,合资,100-499人,2019-09-20 14:26:28,中专,质量管理/安全防护,1-3年,第一太平融科物业管理（北京）有限公司融科资讯中心分公司,4.2K-4.5K,北京-海淀区,五险一金年底双薪餐补带薪年假补充医疗保险
房地产中介,民营,10000人以上,2019-09-20 13:37:06,学历不限,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,8K-10K,中山-阜沙镇,五险一金绩效奖金带薪年假节日福利餐补
销售主管,民营,10000人以上,2019-09-20 13:37:06,学历不限,销售管理,不限,深圳市乐有家控股集团有限公司,8K-10K,中山-三乡镇,五险一金绩效奖金带薪年假节日福利餐补
招聘专员(链家总部直招),民营,10000人以上,2019-09-20 13:14:01,本科,人力资源,不限,上海链家房地产经纪有限公司,8K-10K,上海,节日福利住房补贴五险一金带薪年假弹性工作
酒店销售,民营,20-99人,2019-09-20 14:21:26,学历不限,销售业务,不限,深圳市洪韦盛实业有限公司,4K-8K,深圳,五险一金包吃包住定期团建绩效奖金
房地产高级策划主任,外商独资,500-999人,2019-09-20 13:55:12,大专,房地产开发/经纪/中介,1-3年,广东经纬房产咨询有限公司,8K-10K,广州-越秀区,全勤奖五险一金包住带薪年假节日福利
有机合成助理研究员（安庆研至医药科技）,合资,20-99人,2019-09-20 14:24:11,大专,生物/制药/医疗器械,3-5年,安庆摩天之星企业孵化器有限公司,6K-8K,安庆,五险一金节日福利包吃包住双休
楼下办公：销售经理/销售专员/销售代表c,民营,10000人以上,2019-09-20 13:47:06,本科,销售业务,不限,四川链家房地产经纪有限公司,6K-8K,成都-武侯区,五险一金通讯补助带薪年假弹性工作定期体检
行政专员,其它,100-499人,2019-09-20 10:22:10,大专,行政/后勤/文秘,1-3年,西安中鸿万通房地产营销策划有限公司,3K-6K,西安,绩效奖金定期团建出国游大牛带队带薪年假
销售管培生/底薪8K,民营,10000人以上,2019-09-20 14:03:29,本科,实习生/培训生/储备干部,不限,上海链家房地产经纪有限公司,10K-15K,上海-浦东新区,弹性工作定期体检五险一金员工旅游定期团建
(龙泉 川师 )总部直招:销售代表/销售专员c,民营,10000人以上,2019-09-20 13:22:06,本科,销售业务,1年以下,四川链家房地产经纪有限公司,6K-10K,成都-龙泉驿区,五险一金带薪年假弹性工作定期团建法定节假日
国企保安包吃住4500,国企,1000-9999人,2019-09-20 14:05:37,学历不限,社区/居民/家政服务,不限,深圳市华侨城物业服务有限公司成都分公司,4K-5K,成都-金牛区,五险一金年底双薪餐补带薪年假定期体检
保安,民营,500-999人,2019-09-20 14:24:39,学历不限,社区/居民/家政服务,不限,天津富世隆物业服务有限公司,2K-4K,天津,五险包吃
我爱我家房产销售储备干部高薪五险就近分配,股份制企业,1000-9999人,2019-09-20 14:04:27,大专,其他,无经验,南京我爱我家房屋租赁置换有限公司,8K-10K,南京,
销售【月均9K+宿舍】无经验可培训,上市公司,10000人以上,2019-09-20 13:36:04,学历不限,销售业务,不限,上海我爱我家房地产经纪有限公司,6K-12K,上海-浦东新区,五险一金年底双薪绩效奖金带薪年假每年多次调薪
运营专员,股份制企业,500-999人,2019-09-20 14:20:38,本科,销售业务,不限,邢台市居然之家物业服务有限公司,4K-6K,邢台,五险一金带薪年假餐补绩效奖金员工旅游
销售管理岗位7500+经验不限,民营,10000人以上,2019-09-20 14:30:48,大专,销售管理,无经验,深圳市乐有家控股集团有限公司,8K-10K,深圳-龙华新区,节日福利五险一金绩效奖金通讯补助创业公司
店面文员,上市公司,1000-9999人,2019-09-20 10:32:19,大专,行政/后勤/文秘,不限,安徽中皖辉达信息服务股份有限公司,2K-4K,合肥-蜀山区,五险一金全勤奖带薪年假节日福利
品质经理,民营,500-999人,2019-09-20 14:27:13,大专,物业管理,1-3年,太原市宇腾物业管理有限公司,4K-6K,太原,五险一金餐补通讯补助节日福利员工旅游
实习特招❤房产经纪人/业务员/销售精英ZL,民营,10000人以上,2019-09-20 13:20:49,大专,销售业务,不限,四川链家房地产经纪有限公司,4K-8K,成都-龙泉驿区,五险一金带薪年假弹性工作定期团建法定节假日
变/配电室运行工（东区）,国企,20-99人,2019-09-20 14:02:20,中专,物业管理,1-3年,河南航投物业服务有限公司,3K-3.5K,郑州,五险一金通讯补助带薪年假定期体检餐补
销售岗位底薪4K+五险一金,民营,10000人以上,2019-09-20 13:19:14,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,5.6K-7.2K,广州-增城区,五险一金绩效奖金交通补助餐补房补
储备区域销售主管/房产销售/北京社保/不加班/提供资源,民营,20-99人,2019-09-20 10:57:48,大专,销售管理,不限,北京天鼎龙房地产经纪有限公司,15K-20K,北京-朝阳区,年底双薪绩效奖金带薪年假全勤奖不加班
品质专员,民营,100-499人,2019-09-20 14:07:57,中技,物业管理,1-3年,重庆立晟地产经纪有限责任公司,3K-5K,重庆,通讯补助节日福利绩效奖金五险一金带薪年假
链家销售代表/高付出高回报,民营,10000人以上,2019-09-20 13:17:04,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-10K,上海,五险一金绩效奖金弹性工作带薪年假员工旅游
客服专员,国企,20-99人,2019-09-20 14:21:32,大专,行政/后勤/文秘,3-5年,北京人保物业管理有限公司江苏分公司,3K-5K,南京,五险一金绩效奖金交通补助餐补通讯补助
高薪房产销售精英就近分配五险一金,股份制企业,10000人以上,2019-09-20 13:27:12,大专,销售业务,不限,武汉房江湖信息科技有限公司,8K-10K,武汉,五险一金绩效奖金带薪年假定期团建带团队
销售代表/房产销售（高薪）,合资,20-99人,2019-09-20 14:15:10,学历不限,销售业务,不限,深圳市优居物业服务有限公司,10K-15K,深圳,五险一金节日福利绩效奖金包住补充医疗保险
★月均8K★五险三金/就近上班/销售代表/应届实习,民营,10000人以上,2019-09-20 14:10:10,本科,销售业务,不限,四川链家房地产经纪有限公司,6K-8K,成都-龙泉驿区,五险一金绩效奖金弹性工作定期团建定期体检
前台接待,国企,100-499人,2019-09-20 14:16:31,中专,行政/后勤/文秘,不限,呼和浩特市中海物业服务有限公司,4K-6K,包头-九原区,每年多次调薪五险一金包吃包住节日福利
招商主管/经理,民营,500-999人,2019-09-20 14:06:04,大专,销售业务,1-3年,辽宁百盈商业管理集团有限公司,8K-10K,沈阳,五险一金绩效奖金
招聘专员五险一金周末双休,民营,100-499人,2019-09-20 14:07:14,大专,人力资源,不限,安徽启智物业服务有限公司,3.5K-4.5K,合肥-政务文化新区,五险一金带薪年假加班补助年终分红周末双休
出纳（天河区）,外商独资,500-999人,2019-09-20 11:36:02,中专,财务/审计/税务,1-3年,广州莱佛士物业服务有限公司,3K-5K,广州,带薪年假五险一金加班补助
诚聘营销管培生7500起,民营,10000人以上,2019-09-20 11:42:02,大专,销售管理,不限,深圳市乐有家控股集团有限公司,8K-10K,深圳,每年多次调薪五险一金绩效奖金节日福利福利手机
高薪3W诚聘销售,民营,500-999人,2019-09-20 14:05:29,学历不限,销售业务,不限,上海新同联世家房地产经纪有限公司,20K-30K,上海,绩效奖金包住年终分红房补全勤奖
月入2w房产销售经理 提供培训 无需经验 晋升快,民营,10000人以上,2019-09-20 14:08:24,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,5K-10K,贵阳-南明区,五险一金绩效奖金带薪年假每年多次调薪带团队
收银员,合资,1000-9999人,2019-09-20 14:18:06,高中,商超/酒店/娱乐管理/服务,不限,合肥美而特物业服务有限公司,2K-4K,合肥,全勤奖包吃包住
水/电/综合维修技工,国企,20-99人,2019-09-20 14:16:25,中专,物业管理,1-3年,河南航投物业服务有限公司,3K-3.5K,郑州,五险一金通讯补助带薪年假定期体检餐补
工程主管,国企,100-499人,2019-09-20 14:03:25,学历不限,物业管理,1-3年,阳光绿城物业服务（南京）有限公司,4.5K-6K,南京,年底双薪带薪年假节日福利全勤奖高温补贴
客服专员,民营,100-499人,2019-09-20 14:24:51,大专,客服/售前/售后技术支持,1-3年,安晟世纪文化发展股份有限公司,3K-5K,太原,全勤奖餐补员工旅游带薪年假节日福利
房产销售实习生+储备干部+管培生,民营,10000人以上,2019-09-20 13:01:01,本科,销售业务,不限,上海链家房地产经纪有限公司,8K-12K,上海,住房补贴每年多次调薪绩效奖金弹性工作带薪年假
保安主管,民营,500-999人,2019-09-20 14:26:13,学历不限,物业管理,不限,上海锦和商业经营管理股份有限公司,6K-7K,上海,五险一金年底双薪餐补通讯补助定期体检
底薪7500  销售专员,民营,10000人以上,2019-09-20 12:48:01,本科,销售业务,1-3年,深圳市乐有家控股集团有限公司,7.5K-10K,深圳,通讯补助节日福利每年多次调薪试用期全额大牛带队
互联网房产经纪人 8K 薪,民营,10000人以上,2019-09-20 13:57:10,本科,房地产开发/经纪/中介,不限,上海链家房地产经纪有限公司,8K-10K,上海,五险一金绩效奖金弹性工作节日福利住房补贴
浦口我爱我家房产销售代表,股份制企业,1000-9999人,2019-09-20 13:47:01,大专,房地产开发/经纪/中介,不限,南京我爱我家房屋租赁置换有限公司,6K-8K,南京,五险一金绩效奖金年终分红交通补助补充医疗保险
分户查验专员,上市公司,1000-9999人,2019-09-20 13:34:03,大专,物业管理,1-3年,北京龙湖物业服务有限公司,4K-6K,北京-密云县,五险一金绩效奖金餐补带薪年假
链家德祐远投富房21世纪东南西北房产销售/总部分配/免费培训,民营,10000人以上,2019-09-20 14:01:07,大专,销售业务,不限,四川链家房地产经纪有限公司,6K-8K,成都-高新西区,五险一金绩效奖金弹性工作大牛带队定期团建
保安（相城片区 御窑路）,民营,10000人以上,2019-09-20 12:04:02,学历不限,社区/居民/家政服务,不限,江苏苏南万科物业服务有限公司,4K-6K,苏州-相城区,节日福利餐补补充医疗保险试用期全额定期体检
北京会议中心礼宾,股份制企业,1000-9999人,2019-09-20 14:13:20,学历不限,社区/居民/家政服务,不限,永震兄弟集团有限公司,3.5K-5K,北京,员工旅游节日福利补充医疗保险带薪年假包住
行政主管【急聘】,股份制企业,20-99人,2019-09-20 14:12:35,大专,行政/后勤/文秘,3-5年,新疆布懒电子商务有限公司,4K-6K,乌鲁木齐,全额社保绩效奖金创业公司交通补助餐补
消控/监控值机员（东区）,国企,20-99人,2019-09-20 14:10:12,中专,物业管理,1-3年,河南航投物业服务有限公司,3K-3.5K,郑州,五险一金通讯补助带薪年假定期体检餐补
项目策划负责人,不限,不限,2019-09-20 14:21:09,本科,市场,5-10年,智联RPO,20K-30K,厦门-翔安区,五险一金绩效奖金带薪年假定期体检节日福利
【集团直聘】销售经理/地产置业顾问/实习/营销/储备干部+社保,民营,10000人以上,2019-09-20 13:49:04,大专,销售业务,不限,四川链家房地产经纪有限公司,5.9K-9.9K,成都-天府新区,五险一金带团队出国游节日福利带薪年假
销售专员6800+应届生，无经验可教,民营,10000人以上,2019-09-20 11:20:02,大专,销售业务,不限,深圳市乐有家控股集团有限公司,8K-10K,深圳,五险一金住房补贴节日福利绩效奖金出国游
销售专员6800+应届生，无经验可教,民营,10000人以上,2019-09-20 11:09:02,大专,销售业务,不限,深圳市乐有家控股集团有限公司,8K-10K,深圳,五险一金住房补贴节日福利绩效奖金出国游
消防值机员,民营,500-999人,2019-09-20 14:24:22,学历不限,质量管理/安全防护,1-3年,北京满天星物业管理有限责任公司,2.8K-3K,北京-海淀区,五险节日福利餐补高温补贴带薪年假
诚聘大堂礼宾岗,股份制企业,1000-9999人,2019-09-20 14:02:18,学历不限,物业管理,不限,永震兄弟集团有限公司,4K-6K,北京-通州区,绩效奖金包吃带薪年假弹性工作员工旅游
案场客服3.5-4千,股份制企业,100-499人,2019-09-20 14:06:40,大专,物业管理,无经验,远洋亿家物业服务股份有限公司武汉分公司,3.5K-4.6K,武汉-江汉区,绩效奖金节日福利带薪年假五险一金包吃
我爱我家黄岛区诚聘销售代表五险一金,上市公司,100-499人,2019-09-20 14:21:46,学历不限,房地产开发/经纪/中介,不限,青岛汇金联行网络科技有限公司,8K-15K,青岛-黄岛区（新行政区）,五险一金绩效奖金带薪培训定期体检定期团建
