地区,户型,楼层高度,建筑面积/㎡,建成年代/年,装修情况,有无电梯	,挂牌价/万,成交周期/天,调价次数/次,带看次数,关注人数,浏览次数,成交价/万
昌平,3室1厅1厨1卫,中楼层(共21层),85.39,2010,简装,有,430,132,1,19,105,1783,414
昌平,2室1厅1厨1卫,中楼层(共8层),93.99,2007,精装,有,498,11,0,16,22,374,493.5
昌平,2室1厅1厨1卫,中楼层(共6层),67.11,1998,简装,暂无数据,345,18,0,4,11,112,330
昌平,1室1厅1厨1卫,底层(共5层),72.16,2000,精装,无,358,82,1,47,36,936,350
昌平,1室1厅1厨1卫,高楼层(共11层),57.81,2011,精装,有,390,229,1,14,21,316,381
昌平,2室1厅1厨1卫,低楼层(共21层),88,2009,精装,有,420,85,0,10,30,2075,414.6
昌平,2室1厅1厨1卫,顶层(共6层),69.25,1998,精装,无,268,19,1,24,18,523,259
昌平,2室1厅1厨2卫,低楼层(共7层),104.7,2007,精装,无,427,24,1,41,52,1173,423
昌平,4室1厅1厨3卫,高楼层(共7层),187.55,2001,简装,无,549,45,0,10,7,177,529
昌平,3室1厅1厨1卫,高楼层(共6层),118.51,2002,精装,无,480,328,1,23,103,8671,487
昌平,3室1厅1厨2卫,中楼层(共21层),138.29,2010,精装,有,708,24,0,6,10,560,685
昌平,1室1厅1厨1卫,中楼层(共6层),61.99,2004,精装,无,370,5,0,3,19,685,363
昌平,3室1厅1厨2卫,中楼层(共6层),117.97,2006,简装,无,448,59,1,100,109,31934,459
昌平,2室1厅1厨1卫,中楼层(共6层),99.31,2005,精装,无,439,10,0,3,16,96,441.5
昌平,2室1厅1厨1卫,中楼层(共4层),64.59,1988,其他,无,318,20,0,12,85,738,315
昌平,3室2厅1厨2卫,中楼层(共6层),143.83,2003,精装,无,560,48,1,1,13,645,534
昌平,2室1厅1厨1卫,低楼层(共6层),101.73,2009,精装,无,419,13,1,16,3,42,422
昌平,3室2厅1厨2卫,低楼层(共7层),130.38,2005,精装,无,668,74,0,43,1,26,654
昌平,2室1厅1厨1卫,低楼层(共6层),73.74,1995,精装,无,385,12,0,14,10,202,360
昌平,2室1厅1厨1卫,低楼层(共8层),93.15,2007,简装,有,470,49,1,68,71,1443,456
昌平,3室1厅1厨2卫,中楼层(共6层),121.88,2001,其他,无,450,21,1,3,17,359,433
昌平,3室2厅1厨2卫,中楼层(共6层),124.02,2007,其他,无,449,25,1,89,123,1171,465
昌平,2室1厅1厨1卫,低楼层(共10层),88.05,2003,简装,有,440,171,1,17,51,2203,417
昌平,3室1厅1厨1卫,低楼层(共7层),123.31,2000,精装,无,410,189,0,4,9,1625,375
昌平,2室1厅1厨1卫,中楼层(共28层),88.24,2009,精装,有,425,11,1,14,13,203,407
昌平,2室1厅1厨1卫,低楼层(共6层),91.24,2000,精装,无,450,8,0,6,0,3,443
昌平,2室2厅1厨1卫,底层(共7层),110.63,2002,精装,无,448,163,1,39,51,2968,440
昌平,2室1厅1厨1卫,中楼层(共6层),99.66,2005,简装,无,445,69,0,52,41,1451,433
昌平,2室2厅1厨1卫,高楼层(共6层),97.92,2008,精装,无,430,207,1,29,52,3028,435
昌平,2室2厅1厨1卫,低楼层(共18层),83.91,2015,精装,有,398,214,1,7,10,4617,385
昌平,1室1厅1厨1卫,中楼层(共7层),59.69,2002,简装,无,345,206,1,103,110,6166,336.9
昌平,2室1厅1厨1卫,顶层(共6层),63.3,1992,简装,无,246,151,1,2,27,2999,243
昌平,1室1厅1厨1卫,低楼层(共6层),58.92,2005,简装,无,368,218,1,82,14,716,361
昌平,2室1厅1厨1卫,中楼层(共7层),108,2003,其他,无,518,42,1,13,5,458,488
昌平,3室1厅1厨1卫,高楼层(共6层),65.03,1993,精装,无,295,23,1,9,20,673,289
昌平,3室2厅1厨2卫,中楼层(共18层),137.15,2004,精装,有,515,17,0,11,18,487,528
昌平,2室1厅1厨1卫,顶层(共6层),83.84,2003,简装,无,405,40,1,10,8,572,390
昌平,3室2厅1厨2卫,低楼层(共19层),140.64,2001,精装,有,475,54,1,24,31,1608,470
昌平,2室1厅1厨1卫,高楼层(共28层),89.73,2009,其他,有,430,86,0,8,18,1539,410
昌平,1室1厅1厨1卫,中楼层(共6层),66.25,2005,精装,无,335,23,1,22,27,475,319
昌平,2室1厅1厨1卫,中楼层(共4层),56.63,1983,其他,无,309,106,1,112,172,3998,303
昌平,2室2厅1厨1卫,中楼层(共6层),95.6,2002,简装,暂无数据,300,99,1,7,10,898,278
昌平,2室2厅1厨1卫,底层(共15层),85.33,2012,精装,有,366,238,1,35,122,6665,350
昌平,1室1厅1厨1卫,高楼层(共20层),39.36,2008,精装,有,145,206,1,42,70,5334,133
昌平,3室2厅1厨2卫,高楼层(共6层),134.86,2007,精装,无,480,37,0,4,11,670,466
昌平,2室1厅1厨1卫,中楼层(共8层),90.09,2013,精装,有,380,57,1,2,23,905,372
昌平,3室2厅1厨2卫,中楼层(共13层),159.84,2001,其他,有,598,143,1,142,38,5079,593
昌平,1室1厅1厨1卫,中楼层(共6层),63.85,1998,简装,无,319,18,0,3,35,483,308
昌平,2室1厅1厨2卫,中楼层(共7层),110.63,2004,精装,无,430,96,1,55,13,395,419
昌平,2室1厅1厨1卫,中楼层(共6层),69.49,1999,简装,无,225,192,1,16,57,3145,221
昌平,2室1厅1厨1卫,高楼层(共8层),84.29,2013,精装,有,379,166,1,119,212,4948,377
昌平,1室1厅1厨1卫,低楼层(共22层),58.77,2010,简装,有,315,82,0,41,73,2677,319.3
昌平,2室1厅1厨1卫,中楼层(共6层),88.62,2003,简装,无,445,22,1,22,12,400,420
昌平,2室1厅1厨1卫,中楼层(共6层),97.59,2008,精装,无,430,22,0,85,20,326,435
昌平,1室1厅1厨1卫,底层(共20层),43.48,2007,简装,有,310,142,1,25,87,2355,306
昌平,2室1厅1厨1卫,高楼层(共6层),101.97,2003,简装,无,465,243,1,19,51,3422,449
昌平,2室1厅1厨1卫,中楼层(共7层),96.4,2002,精装,无,505,82,1,14,15,2096,491
昌平,3室1厅1厨2卫,中楼层(共7层),123.53,2002,简装,无,480,280,1,33,39,5274,465
昌平,2室1厅1厨1卫,顶层(共6层),101.32,2007,精装,无,420,105,0,8,96,4610,416
昌平,2室1厅1厨2卫,底层(共13层),123.43,2003,简装,有,400,6,0,3,4,73,395
昌平,2室2厅1厨1卫,顶层(共6层),101.71,2000,简装,无,385,517,1,141,109,11670,369
昌平,3室1厅1厨2卫,中楼层(共28层),107.3,2013,精装,有,420,267,1,10,13,4191,405
昌平,2室1厅1厨1卫,低楼层(共12层),90.05,2005,精装,有,480,10,0,22,0,2,467
昌平,3室1厅1厨2卫,低楼层(共6层),115.27,2000,其他,无,480,179,1,100,49,4332,470
昌平,1室1厅1厨1卫,高楼层(共21层),48.34,2008,简装,有,298,174,1,33,19,3522,285
昌平,2室2厅1厨2卫,底层(共7层),97.54,2004,精装,无,430,192,1,51,95,2029,427.5
昌平,2室1厅1厨2卫,高楼层(共11层),101,2006,其他,有,488,40,0,79,53,1110,488
昌平,3室2厅1厨1卫,中楼层(共34层),115.7,2014,简装,有,573,362,1,92,73,5146,570
昌平,3室1厅1厨1卫,底层(共7层),104.66,2000,其他,无,480,9,0,28,28,401,478.5
昌平,2室1厅1厨1卫,顶层(共6层),89.62,2012,精装,无,365,17,1,5,10,112,359
昌平,2室2厅1厨2卫,中楼层(共7层),89.11,2003,精装,无,350,161,1,36,44,1715,343
昌平,车位,地下室,38.54,2015,毛坯,有,25,185,0,3,25,2916,22.5
昌平,2室2厅1厨2卫,底层(共7层),124.99,2000,简装,无,565,211,1,43,88,4980,555
昌平,2室1厅1厨1卫,中楼层(共18层),70.06,2010,精装,有,342,120,1,131,38,1117,337
昌平,2室2厅1厨1卫,中楼层(共6层),104.89,2000,简装,无,430,101,1,42,64,2678,420
昌平,3室2厅1厨2卫,低楼层(共15层),120.78,2007,精装,有,649,170,1,17,5,244,618
昌平,3室1厅1厨2卫,高楼层(共18层),135.96,2005,精装,有,510,133,1,35,14,833,506.8
昌平,2室1厅1厨1卫,高楼层(共6层),71.99,1995,精装,无,375,18,1,23,34,1088,374
昌平,4室1厅1厨2卫,高楼层(共7层),145.45,2004,精装,无,470,142,1,13,60,3022,450
昌平,2室2厅1厨2卫,低楼层(共17层),119.79,2004,精装,有,419,245,1,19,64,6319,405
昌平,2室1厅1厨1卫,低楼层(共6层),96.52,2001,精装,无,480,176,1,19,22,3682,470
昌平,2室2厅1厨2卫,中楼层(共6层),87.79,2003,简装,无,359,15,0,41,46,631,353
昌平,2室1厅1厨1卫,底层(共7层),85,2005,其他,无,410,3,0,3,0,暂无数据,400
昌平,3室1厅1厨1卫,中楼层(共18层),89.04,2009,精装,有,420,43,0,26,24,1131,407.5
昌平,3室1厅1厨2卫,中楼层(共6层),128.48,2008,简装,无,510,212,1,137,56,4354,485
昌平,2室1厅1厨1卫,高楼层(共21层),89.69,2011,精装,有,510,15,0,4,15,298,502
昌平,2室1厅1厨1卫,高楼层(共7层),93.08,2003,精装,无,298,372,1,14,61,8546,282.5
昌平,2室1厅1厨1卫,高楼层(共18层),82.01,2003,精装,有,385,62,0,18,62,1401,379
昌平,2室1厅1厨1卫,中楼层(共18层),84.12,2008,简装,有,360,354,1,137,113,6807,330
昌平,2室1厅1厨1卫,中楼层(共6层),94.28,2003,精装,无,480,142,0,36,26,3057,457
昌平,3室2厅1厨2卫,低楼层(共6层),179.16,2009,毛坯,无,650,6,0,5,8,163,645
昌平,1室1厅1厨1卫,低楼层(共22层),67.37,2010,其他,有,289,47,0,6,29,1272,285
昌平,2室2厅1厨1卫,中楼层(共6层),102.54,2005,简装,无,480,83,1,40,35,1917,456
昌平,3室1厅1厨1卫,高楼层(共6层),71.23,1990,其他,无,280,51,0,25,16,1137,274
昌平,2室2厅1厨2卫,中楼层(共19层),136.29,2003,精装,有,450,89,1,21,18,1390,443
昌平,1室1厅1厨1卫,顶层(共15层),56.37,2010,精装,有,322,263,1,266,480,18041,324
昌平,2室1厅1厨1卫,顶层(共5层),56.38,1992,精装,无,229,64,1,56,94,2593,223
昌平,2室1厅1厨1卫,底层(共26层),85.81,2012,精装,有,580,13,0,4,23,198,570
昌平,3室2厅1厨2卫,中楼层(共7层),124.16,1999,简装,无,359,504,1,38,70,5827,340
昌平,2室1厅1厨1卫,高楼层(共6层),61.22,1994,其他,无,250,9,1,8,4,224,241
昌平,2室1厅1厨1卫,中楼层(共13层),119.04,2005,精装,有,470,8,0,4,0,3,447
昌平,3室2厅1厨2卫,中楼层(共7层),145.59,2001,精装,无,420,489,1,29,75,5967,398
昌平,2室1厅1厨1卫,高楼层(共6层),70.05,1997,简装,无,355,194,1,140,227,5815,343
昌平,2室1厅1厨1卫,低楼层(共7层),75.91,2012,精装,有,340,69,1,39,7,119,347.5
昌平,2室2厅1厨1卫,底层(共6层),84.99,2000,其他,无,408,6,0,19,18,204,403.6
昌平,3室2厅1厨2卫,高楼层(共13层),139.43,2016,精装,暂无数据,800,485,1,12,63,7975,720
昌平,2室1厅1厨1卫,低楼层(共18层),68.95,2010,简装,有,340,43,0,97,61,1525,330
昌平,3室2厅1厨2卫,低楼层(共32层),199.08,2003,精装,有,570,10,1,6,22,272,535.5
昌平,3室2厅1厨2卫,中楼层(共6层),144.5,2003,简装,无,560,39,0,9,9,356,586
昌平,2室2厅1厨1卫,高楼层(共20层),86.28,2007,精装,有,480,113,0,37,320,5116,480
昌平,5室1厅1厨2卫,高楼层(共7层),197.01,2001,简装,无,535,279,1,9,144,5326,518
昌平,3室2厅1厨1卫,高楼层(共6层),98.43,2000,精装,无,438,272,1,45,75,3469,427
昌平,4室3厅1厨3卫,底层(共6层),216.17,2000,精装,无,720,180,1,6,23,724,700
昌平,1室1厅1厨1卫,低楼层(共34层),62.66,2014,简装,有,349,134,1,154,121,5063,341
昌平,1室1厅1厨1卫,中楼层(共33层),62.68,2014,简装,有,350,288,1,103,57,1513,342
昌平,1室1厅1厨1卫,底层(共7层),49.59,1999,简装,无,248,67,1,19,0,9,243
昌平,2室1厅1厨1卫,低楼层(共6层),74.17,2000,精装,无,285,14,0,11,34,349,278
昌平,1室1厅1厨1卫,中楼层(共34层),63,2014,精装,有,365,7,0,2,0,3,345
昌平,2室1厅1厨1卫,低楼层(共18层),89.61,2010,精装,有,395,7,0,8,5,80,380.6
昌平,2室2厅1厨2卫,低楼层(共13层),134.08,2003,精装,有,490,54,1,14,18,1284,472
昌平,2室1厅1厨1卫,高楼层(共21层),102,2008,其他,有,420,4,0,5,0,25,408
昌平,2室1厅1厨1卫,中楼层(共6层),90.4,2005,精装,无,458,259,1,78,197,5895,439
昌平,2室1厅1厨1卫,高楼层(共7层),120.14,1996,简装,无,335,555,1,8,158,12471,322
昌平,3室1厅1厨2卫,中楼层(共19层),157.16,2003,简装,有,512,40,1,49,33,1083,480
昌平,2室1厅1厨2卫,高楼层(共11层),122.83,2008,精装,有,522,10,1,10,4,137,515
昌平,1室0厅1厨1卫,中楼层(共15层),52.55,2009,精装,有,220,102,0,22,32,2609,215
昌平,2室2厅1厨1卫,低楼层(共18层),89.42,2010,精装,有,350,41,1,9,12,821,336
昌平,4室1厅1厨2卫,中楼层(共7层),165.73,2005,精装,无,608,67,1,24,8,373,598
大兴,2室1厅1厨1卫,底层(共5层),95.94,2003,简装,无,630,157,1,35,20,1794,618
大兴,1室1厅1厨1卫,顶层(共6层),62.49,2006,精装,无,312,87,1,41,66,2490,308
大兴,2室1厅1厨1卫,中楼层(共10层),89.11,2010,精装,有,436,80,1,36,8,1684,428
大兴,3室2厅1厨2卫,中楼层(共9层),135.75,2015,简装,有,800,97,1,115,66,2214,770
大兴,2室1厅1厨1卫,低楼层(共15层),89.96,2008,简装,有,398,65,1,35,49,1294,388
大兴,2室1厅1厨1卫,顶层(共16层),89.73,2008,其他,有,390,64,1,3,2,408,376
大兴,2室1厅1厨1卫,顶层(共6层),58.11,1989,简装,无,245,151,0,148,263,4278,241.9
大兴,2室1厅1厨1卫,中楼层(共7层),84.85,2003,其他,无,410,36,0,3,0,暂无数据,395
大兴,1室1厅1厨1卫,中楼层(共6层),56.6,2004,精装,无,280,8,0,7,14,170,268
大兴,2室1厅1厨1卫,中楼层(共6层),82.28,2001,简装,无,345,50,0,26,37,1380,337
大兴,2室1厅1厨2卫,高楼层(共16层),96.69,2004,简装,有,380,6,1,3,5,127,375
大兴,2室1厅1厨1卫,低楼层(共6层),74.81,1998,简装,无,310,53,1,36,33,510,305
大兴,2室1厅1厨1卫,中楼层(共6层),60.34,1991,简装,无,255,217,1,177,92,4684,247
大兴,1室1厅1厨1卫,低楼层(共18层),55.36,2014,精装,有,190,94,1,69,214,3262,186
大兴,2室1厅1厨2卫,高楼层(共9层),101.73,2005,精装,有,440,83,1,8,5,284,426
大兴,2室2厅1厨1卫,底层(共6层),52.6,1988,简装,暂无数据,255,9,0,3,1,112,252
大兴,2室1厅1厨1卫,高楼层(共6层),76.48,1999,简装,无,312,13,0,6,12,317,304.2
大兴,2室1厅1厨1卫,中楼层(共24层),82.78,2014,精装,有,308,84,1,54,91,1942,302
大兴,2室1厅1厨1卫,高楼层(共6层),76.73,1999,简装,无,298,46,1,10,20,658,295
大兴,4室2厅1厨2卫,中楼层(共10层),154.43,2010,精装,有,666,3,0,3,5,30,646
大兴,1室1厅1厨1卫,低楼层(共15层),63.54,2008,其他,有,303,4,1,5,6,141,285
大兴,1室1厅1厨1卫,顶层(共6层),72.2,2002,简装,无,339,15,1,4,24,376,330
大兴,2室1厅1厨1卫,中楼层(共6层),89.78,2004,简装,无,415,29,0,8,14,637,392
大兴,4室1厅1厨1卫,顶层(共30层),95.91,2014,精装,有,440,246,1,144,183,8555,418
大兴,3室1厅1厨1卫,中楼层(共21层),89.98,未知,精装,有,390,11,1,4,6,230,365
大兴,4室3厅1厨2卫,高楼层(共7层),109.93,1996,精装,无,419,76,1,62,68,1252,416
大兴,3室2厅1厨2卫,中楼层(共6层),132.3,2003,简装,无,430,27,1,11,13,498,414.8
大兴,2室1厅1厨1卫,顶层(共6层),69.11,1997,简装,无,229,16,1,23,14,431,221
大兴,2室2厅1厨1卫,低楼层(共6层),89.27,2005,简装,无,380,9,1,3,16,191,375
大兴,2室1厅1厨1卫,中楼层(共33层),89.96,2015,简装,有,518,273,1,19,16,4506,505
大兴,3室2厅1厨1卫,高楼层(共6层),101.12,2001,简装,无,335,283,1,27,175,6188,331
大兴,3室2厅1厨2卫,中楼层(共14层),64.6,2013,简装,有,449,201,1,58,29,2985,435
大兴,2室1厅1厨1卫,低楼层(共6层),70.24,1993,简装,无,258,53,1,25,49,1117,251
大兴,2室1厅1厨1卫,高楼层(共26层),82.59,2014,精装,有,359,14,1,6,2,85,342
大兴,2室1厅1厨1卫,低楼层(共15层),74.11,2012,其他,暂无数据,225,15,1,12,6,68,220
大兴,1室1厅1厨1卫,中楼层(共11层),44.7,2013,其他,有,115,67,0,18,8,695,108
大兴,2室1厅1厨1卫,低楼层(共29层),87.91,2015,毛坯,有,469,280,1,153,103,9463,448.5
大兴,2室1厅1厨1卫,中楼层(共11层),86.86,2008,其他,有,399,183,1,11,0,5,375
大兴,2室1厅1厨1卫,低楼层(共8层),90.99,2010,精装,有,440,63,1,27,47,1257,420
大兴,2室2厅1厨2卫,高楼层(共28层),102.29,2014,精装,有,253,40,1,15,7,505,249.5
大兴,2室1厅1厨1卫,中楼层(共18层),86.32,2012,简装,暂无数据,302,58,1,9,21,1116,286
大兴,2室2厅1厨1卫,高楼层(共9层),90.59,2013,简装,有,335,52,0,6,16,705,340
大兴,4室2厅1厨3卫,中楼层(共24层),186,2010,精装,有,1060,379,1,42,45,6562,968
大兴,2室1厅1厨1卫,高楼层(共18层),74.97,2012,其他,有,358,19,0,3,4,277,346.5
大兴,1室1厅1厨1卫,中楼层(共18层),62.59,2012,简装,有,235,10,0,1,3,103,243
大兴,2室2厅1厨1卫,中楼层(共28层),74.89,2016,精装,暂无数据,418,64,1,11,20,1091,408
大兴,2室1厅1厨1卫,底层(共5层),34.83,2003,简装,无,228,75,0,115,229,2474,218
大兴,3室2厅1厨1卫,中楼层(共6层),103.04,1998,简装,无,420,27,1,4,9,269,396
大兴,2室1厅1厨1卫,底层(共18层),87.06,2012,精装,有,350,44,1,3,9,781,315
大兴,3室2厅1厨2卫,底层(共5层),136.29,2008,简装,无,710,68,1,51,59,1417,692.5
大兴,2室2厅1厨1卫,高楼层(共10层),84.69,2009,简装,有,380,28,1,9,2,185,364
大兴,3室2厅1厨2卫,顶层(共6层),142.71,2001,简装,无,445,58,1,8,20,784,428
大兴,2室1厅1厨1卫,低楼层(共12层),91.22,2003,简装,有,385,43,1,15,21,1033,373.5
大兴,2室1厅1厨1卫,低楼层(共15层),80.7,2014,简装,有,229,88,1,54,212,2831,211
大兴,2室1厅1厨1卫,底层(共15层),100.53,2008,精装,有,480,26,0,6,10,516,455
大兴,3室1厅1厨1卫,低楼层(共6层),85.96,1997,其他,无,314,112,1,18,23,1871,306
大兴,2室1厅1厨1卫,高楼层(共26层),69.76,2014,精装,有,305,23,1,13,47,485,295
大兴,2室2厅1厨1卫,低楼层(共15层),89.96,2008,精装,有,402,80,1,30,34,1432,390
大兴,1室1厅1厨1卫,高楼层(共18层),62.76,2012,简装,有,247,66,1,37,40,1069,245
大兴,4室2厅1厨3卫,底层(共2层),218.13,2011,毛坯,暂无数据,1100,198,0,26,32,2793,866
大兴,2室1厅1厨1卫,低楼层(共6层),74.57,1998,精装,暂无数据,275,205,1,55,109,4213,275.8
大兴,2室1厅1厨1卫,中楼层(共6层),97.27,2004,其他,无,415,16,1,2,7,113,420
大兴,2室2厅1厨1卫,顶层(共5层),92.73,2003,简装,无,438,129,1,3,9,2296,418
大兴,2室1厅1厨1卫,底层(共6层),69.84,1998,简装,无,289,19,0,26,23,717,283.5
大兴,2室1厅1厨1卫,高楼层(共6层),41.52,1979,简装,暂无数据,209,13,1,8,24,318,202
大兴,2室1厅1厨1卫,底层(共6层),72.02,1997,精装,无,273,10,1,1,7,330,265
大兴,2室1厅1厨1卫,高楼层(共28层),71.3,2013,精装,有,475,19,0,1,4,252,462
大兴,2室1厅1厨1卫,底层(共7层),54.86,1998,简装,无,310,223,1,79,72,4951,285
大兴,3室1厅1厨1卫,中楼层(共6层),95.17,2004,其他,暂无数据,330,52,1,1,12,576,330
大兴,2室1厅1厨1卫,低楼层(共6层),68.22,1996,简装,无,208,73,1,30,288,2258,202
大兴,2室1厅1厨1卫,高楼层(共6层),63.03,1996,简装,无,252,9,1,1,7,200,246.5
大兴,3室2厅1厨2卫,中楼层(共16层),121.99,2007,简装,有,565,73,1,35,30,1341,554.5
大兴,2室1厅1厨1卫,中楼层(共21层),78.27,2014,精装,有,320,146,1,31,15,1981,315
大兴,2室1厅1厨1卫,低楼层(共32层),85.54,2014,简装,有,365,33,1,13,9,620,355
大兴,3室1厅1厨1卫,中楼层(共6层),90.7,1998,简装,无,365,77,1,10,20,914,337
大兴,1室0厅1厨1卫,中楼层(共17层),34.88,2014,其他,有,100,30,1,8,1,69,94
大兴,3室1厅1厨1卫,中楼层(共8层),99.5,2014,其他,暂无数据,458,122,1,1,12,2040,439
大兴,2室1厅1厨2卫,中楼层(共16层),40.41,2012,简装,有,315,72,1,16,3,703,306
大兴,1室0厅1厨1卫,中楼层(共5层),37.25,1980,简装,无,174.8,29,1,23,56,826,172.5
大兴,2室1厅1厨1卫,高楼层(共15层),91.33,2011,简装,有,555,81,1,59,26,1796,546
大兴,3室1厅1厨1卫,高楼层(共7层),106.05,2014,其他,有,680,259,1,19,74,4290,668
大兴,2室2厅1厨1卫,顶层(共6层),86.5,1999,精装,暂无数据,250,257,1,11,58,1591,249
大兴,2室2厅1厨1卫,中楼层(共8层),92.09,2009,简装,有,380,47,0,14,5,328,370
大兴,2室1厅1厨1卫,中楼层(共15层),85.32,2014,简装,暂无数据,245,57,0,9,26,941,239
大兴,1室1厅1厨1卫,高楼层(共6层),52.69,1998,精装,无,213,27,1,24,45,510,206.6
大兴,2室1厅1厨1卫,高楼层(共26层),82.1,2014,精装,有,385,51,0,4,12,374,373
大兴,2室1厅1厨1卫,顶层(共6层),69.9,1996,精装,暂无数据,229,17,1,29,152,1429,221
大兴,2室1厅1厨1卫,低楼层(共16层),104.69,2008,精装,有,418,74,1,32,21,1383,408
大兴,2室1厅1厨1卫,低楼层(共17层),60.52,2009,简装,有,265,301,1,34,399,9213,261.6
大兴,1室1厅1厨1卫,中楼层(共26层),54.8,2014,精装,有,265,70,0,7,72,1516,253
大兴,3室1厅1厨1卫,低楼层(共15层),98.44,2014,精装,有,470,137,1,22,43,2833,460
大兴,2室1厅1厨1卫,低楼层(共19层),96.08,2012,其他,有,339,195,1,0,18,1041,320
大兴,2室1厅1厨1卫,高楼层(共6层),59,2003,精装,无,305,227,1,96,51,772,302
大兴,2室1厅1厨1卫,底层(共20层),74.39,2012,简装,有,438.9,366,1,169,151,4444,434
大兴,2室1厅1厨1卫,顶层(共5层),93.14,2003,简装,无,415,200,1,6,42,4140,400
大兴,2室1厅1厨1卫,底层(共16层),94.09,2009,简装,有,399,226,1,42,0,56,380
大兴,2室1厅1厨1卫,低楼层(共15层),81.53,2009,精装,有,380,23,0,8,8,223,365
大兴,2室1厅1厨1卫,高楼层(共6层),95.74,2004,简装,暂无数据,288,193,1,44,53,3593,289
大兴,2室1厅1厨1卫,中楼层(共5层),56.16,1985,简装,无,235,15,0,33,39,573,228.8
大兴,2室2厅1厨1卫,中楼层(共4层),98.96,2004,简装,无,445,7,0,3,13,251,431
大兴,2室1厅1厨1卫,中楼层(共6层),84.68,1999,简装,无,360,21,0,6,20,392,352
大兴,3室2厅1厨2卫,高楼层(共6层),137.44,2012,精装,有,520,168,1,7,29,3158,480
大兴,3室2厅1厨2卫,中楼层(共4层),124.59,2010,精装,无,649,435,1,96,136,17510,638
大兴,1室1厅1厨1卫,低楼层(共15层),59.51,2014,简装,有,202,6,0,5,43,311,198
大兴,1室0厅1厨1卫,低楼层(共19层),34.8,2014,精装,有,100,190,1,18,8,2224,94
大兴,1室1厅1厨1卫,低楼层(共27层),52.56,2014,精装,有,268,158,1,43,54,2235,265
大兴,4室1厅1厨2卫,顶层(共6层),138.1,2003,精装,无,409,21,0,17,33,499,391
大兴,2室2厅1厨1卫,中楼层(共6层),81.08,1994,简装,无,340,121,1,3,8,798,325
